caminho_original;nome_original;nome_proposto;raiz;confianca;tipo;numero;orgao;data;suspeito
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_18693.pdf;empenho_DETRAN_view_18693.pdf;CONTRATO_DETRAN_2023-06-02_8f5e60.pdf;SPCF_EXTRACAO;0.8;CONTRATO;;DETRAN;2023-06-02;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_18691.pdf;empenho_DETRAN_view_18691.pdf;CONTRATO_DETRAN_2023-06-01_03acaa.pdf;SPCF_EXTRACAO;0.8;CONTRATO;;DETRAN;2023-06-01;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_19038.pdf;empenho_DETRAN_view_19038.pdf;TA_092023_DETRAN_2023-09-01_97680a.pdf;SPCF_EXTRACAO;1.0;TA;09/2023;DETRAN;2023-09-01;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_18688.pdf;empenho_DETRAN_view_18688.pdf;CONTRATO_DETRAN_2023-03-30_40fe9f.pdf;SPCF_EXTRACAO;0.8;CONTRATO;;DETRAN;2023-03-30;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_18692.pdf;empenho_DETRAN_view_18692.pdf;TA_062023_DETRAN_2023-06-01_73630e.pdf;SPCF_EXTRACAO;1.0;TA;06/2023;DETRAN;2023-06-01;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_19037.pdf;empenho_DETRAN_view_19037.pdf;TA_092023_DETRAN_2023-09-01_039212.pdf;SPCF_EXTRACAO;1.0;TA;09/2023;DETRAN;2023-09-01;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_19039.pdf;empenho_DETRAN_view_19039.pdf;CONTRATO_DETRAN_2023-09-01_30972a.pdf;SPCF_EXTRACAO;0.8;CONTRATO;;DETRAN;2023-09-01;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_1909.pdf;empenho_DETRAN_view_1909.pdf;CONTRATO_DETRAN_2015-01-07_360b5c.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2015-01-07;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_1939.pdf;empenho_DETRAN_view_1939.pdf;CONTRATO_DETRAN_2015-03-27_fc29d9.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2015-03-27;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_1998.pdf;empenho_DETRAN_view_1998.pdf;CONTRATO_DETRAN_2015-08-10_8891e9.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2015-08-10;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_1934.pdf;empenho_DETRAN_view_1934.pdf;CONTRATO_DETRAN_2015-01-07_c28196.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2015-01-07;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2085.pdf;empenho_DETRAN_view_2085.pdf;TA_102015_DETRAN_2015-10-14_499ce7.pdf;SPCF_EXTRACAO;0.85;TA;10/2015;DETRAN;2015-10-14;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2186.pdf;empenho_DETRAN_view_2186.pdf;TA_112015_DETRAN_2015-11-26_da6da1.pdf;SPCF_EXTRACAO;0.85;TA;11/2015;DETRAN;2015-11-26;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2185.pdf;empenho_DETRAN_view_2185.pdf;TA_112015_DETRAN_2015-11-26_2da268.pdf;SPCF_EXTRACAO;0.85;TA;11/2015;DETRAN;2015-11-26;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2155.pdf;empenho_DETRAN_view_2155.pdf;CONTRATO_DETRAN_2015-11-03_583def.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2015-11-03;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2187.pdf;empenho_DETRAN_view_2187.pdf;CONTRATO_DETRAN_2015-11-26_c5d399.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2015-11-26;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2016.pdf;empenho_DETRAN_view_2016.pdf;TA_022015_DETRAN_2015-02-06_266477.pdf;SPCF_EXTRACAO;0.85;TA;02/2015;DETRAN;2015-02-06;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2408.pdf;empenho_DETRAN_view_2408.pdf;TA_012016_DETRAN_2016-01-04_2d26e2.pdf;SPCF_EXTRACAO;0.85;TA;01/2016;DETRAN;2016-01-04;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2153.pdf;empenho_DETRAN_view_2153.pdf;CONTRATO_DETRAN_2015-11-03_bef4eb.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2015-11-03;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2188.pdf;empenho_DETRAN_view_2188.pdf;TA_112015_DETRAN_2015-11-26_4c6f5d.pdf;SPCF_EXTRACAO;0.85;TA;11/2015;DETRAN;2015-11-26;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2416.pdf;empenho_DETRAN_view_2416.pdf;TA_012016_DETRAN_2016-01-04_32a0f4.pdf;SPCF_EXTRACAO;0.85;TA;01/2016;DETRAN;2016-01-04;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2457.pdf;empenho_DETRAN_view_2457.pdf;CONTRATO_DETRAN_2016-01-04_5a7da3.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2016-01-04;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_1937.pdf;empenho_DETRAN_view_1937.pdf;CONTRATO_DETRAN_2015-09-25_b4c70c.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2015-09-25;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2471.pdf;empenho_DETRAN_view_2471.pdf;TA_012016_DETRAN_2016-01-04_cf9949.pdf;SPCF_EXTRACAO;0.85;TA;01/2016;DETRAN;2016-01-04;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2443.pdf;empenho_DETRAN_view_2443.pdf;TA_012016_DETRAN_2016-01-04_7b72fa.pdf;SPCF_EXTRACAO;0.85;TA;01/2016;DETRAN;2016-01-04;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2195.pdf;empenho_DETRAN_view_2195.pdf;TA_122015_DETRAN_2015-12-01_62631b.pdf;SPCF_EXTRACAO;0.85;TA;12/2015;DETRAN;2015-12-01;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2089.pdf;empenho_DETRAN_view_2089.pdf;CONTRATO_DETRAN_2015-10-14_456dad.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2015-10-14;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2515.pdf;empenho_DETRAN_view_2515.pdf;TA_012016_DETRAN_2016-01-04_f302b8.pdf;SPCF_EXTRACAO;0.85;TA;01/2016;DETRAN;2016-01-04;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2189.pdf;empenho_DETRAN_view_2189.pdf;TA_112015_DETRAN_2015-11-26_64c11b.pdf;SPCF_EXTRACAO;0.85;TA;11/2015;DETRAN;2015-11-26;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2808.pdf;empenho_DETRAN_view_2808.pdf;TA_042016_DETRAN_2016-04-06_7c1474.pdf;SPCF_EXTRACAO;0.85;TA;04/2016;DETRAN;2016-04-06;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2530.pdf;empenho_DETRAN_view_2530.pdf;CONTRATO_DETRAN_2016-01-04_179b2a.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2016-01-04;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2411.pdf;empenho_DETRAN_view_2411.pdf;CONTRATO_DETRAN_2016-01-04_61213f.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2016-01-04;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2762.pdf;empenho_DETRAN_view_2762.pdf;CONTRATO_DETRAN_2016-04-01_3c4e64.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2016-04-01;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2988.pdf;empenho_DETRAN_view_2988.pdf;TA_062016_DETRAN_2016-06-13_48f546.pdf;SPCF_EXTRACAO;0.85;TA;06/2016;DETRAN;2016-06-13;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2905.pdf;empenho_DETRAN_view_2905.pdf;CONTRATO_DETRAN_2016-05-03_b4b4f3.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2016-05-03;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3063.pdf;empenho_DETRAN_view_3063.pdf;TA_072016_DETRAN_2016-07-01_ded32c.pdf;SPCF_EXTRACAO;0.85;TA;07/2016;DETRAN;2016-07-01;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2906.pdf;empenho_DETRAN_view_2906.pdf;CONTRATO_DETRAN_2016-05-03_5f1b45.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2016-05-03;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2213.pdf;empenho_DETRAN_view_2213.pdf;TA_122015_DETRAN_2015-12-03_4ea61d.pdf;SPCF_EXTRACAO;0.85;TA;12/2015;DETRAN;2015-12-03;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3064.pdf;empenho_DETRAN_view_3064.pdf;TA_072016_DETRAN_2016-07-01_671708.pdf;SPCF_EXTRACAO;0.85;TA;07/2016;DETRAN;2016-07-01;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_2505.pdf;empenho_DETRAN_view_2505.pdf;CONTRATO_DETRAN_2016-01-04_6cf0bc.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2016-01-04;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3067.pdf;empenho_DETRAN_view_3067.pdf;TA_072016_DETRAN_2016-07-01_df9e76.pdf;SPCF_EXTRACAO;0.85;TA;07/2016;DETRAN;2016-07-01;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3070.pdf;empenho_DETRAN_view_3070.pdf;CONTRATO_DETRAN_2016-07-01_2f0898.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2016-07-01;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3361.pdf;empenho_DETRAN_view_3361.pdf;CONTRATO_DETRAN_2016-10-03_90ddba.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2016-10-03;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3066.pdf;empenho_DETRAN_view_3066.pdf;CONTRATO_DETRAN_2016-07-01_08ca0d.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2016-07-01;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3071.pdf;empenho_DETRAN_view_3071.pdf;CONTRATO_DETRAN_2016-07-01_5f3fd8.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2016-07-01;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3360.pdf;empenho_DETRAN_view_3360.pdf;CONTRATO_DETRAN_2016-10-03_07c790.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2016-10-03;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3158.pdf;empenho_DETRAN_view_3158.pdf;TA_082016_DETRAN_2016-08-05_4eac02.pdf;SPCF_EXTRACAO;0.85;TA;08/2016;DETRAN;2016-08-05;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3254.pdf;empenho_DETRAN_view_3254.pdf;TA_092016_DETRAN_2016-09-16_80d983.pdf;SPCF_EXTRACAO;0.85;TA;09/2016;DETRAN;2016-09-16;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3703.pdf;empenho_DETRAN_view_3703.pdf;TA_112016_DETRAN_2016-11-18_e72873.pdf;SPCF_EXTRACAO;0.85;TA;11/2016;DETRAN;2016-11-18;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3702.pdf;empenho_DETRAN_view_3702.pdf;TA_112016_DETRAN_2016-11-18_aa9a27.pdf;SPCF_EXTRACAO;0.85;TA;11/2016;DETRAN;2016-11-18;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3193.pdf;empenho_DETRAN_view_3193.pdf;TA_082016_DETRAN_2016-08-12_da3064.pdf;SPCF_EXTRACAO;0.85;TA;08/2016;DETRAN;2016-08-12;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3704.pdf;empenho_DETRAN_view_3704.pdf;CONTRATO_DETRAN_2016-11-18_8b6dfe.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2016-11-18;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3707.pdf;empenho_DETRAN_view_3707.pdf;TA_112016_DETRAN_2016-11-18_72e811.pdf;SPCF_EXTRACAO;0.85;TA;11/2016;DETRAN;2016-11-18;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3712.pdf;empenho_DETRAN_view_3712.pdf;CONTRATO_DETRAN_2016-11-18_09a77b.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2016-11-18;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3065.pdf;empenho_DETRAN_view_3065.pdf;TA_072016_DETRAN_2016-07-01_128f33.pdf;SPCF_EXTRACAO;0.85;TA;07/2016;DETRAN;2016-07-01;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3710.pdf;empenho_DETRAN_view_3710.pdf;TA_112016_DETRAN_2016-11-18_cdf1c4.pdf;SPCF_EXTRACAO;0.85;TA;11/2016;DETRAN;2016-11-18;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\htmls_brutos\empenho_DETRAN_view_3755.pdf;empenho_DETRAN_view_3755.pdf;TA_112016_DETRAN_2016-11-25_3312ad.pdf;SPCF_EXTRACAO;0.85;TA;11/2016;DETRAN;2016-11-25;0
