id;numero;contrato_ref;valor;situacao;data_emissao;descricao
14560;2021NE0000800;;146427,73;Ativo;24/08/2021;ANULAÇÃO NE Nº 2021NE00035, CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE DATA CENTER, COMPREENDENDO A HOSPEDAGEM DE SERVIDORES WEB DO ÓRGÃO SOLICITANTE, ACESSO AOS SERV. ATRAVÉS DA WEB E PROCESSAMENTO DE DADOS PARA TRANSAÇÕES EXECUTADAS COM A BASE NACIONAL. 6º TERMO ADITIVO AO CONTRATO Nº 017/2015, FUNDAMENTO LEGAL: DISPENSA DE LICITAÇÃO ART.24 XVI LEI Nº8.666/93 PORTARIA Nº2563/2015/DETRAN/AM/AJUR, PUBLICADA D.O.E. DE 07/07/2015 EDIÇÃO Nº33.076.
14563;2021NE0000803;;155737,29;Ativo;24/08/2021;"ANULAÇÃO NE Nº 2021NE00237, CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS INFRAESTRUTURA E SUPORTE, COMPREENDENDO EXECUÇÃO DOS SERVIÇOS DE TECNOLOGIA VPN, ACESSO A REDE DE GOVERNO COM FIREWALL E ACESSO A INTERNET, HOSPEDAGEM DE INFRAESTRUTURA VIRTUALIZADA E SUPORTE TÉCNICO, CONTRATO Nº 006/2021, FUNDAMENTO LEGAL: DISPENSA DE LICITAÇÃO COM BASE NO ART. 24, XVI, LEI Nº 8.666/93; PARECER Nº 084/2021-DJUR/CSC; PORTARIA Nº 036/2021-DETRAN/AM PUBLICADA D.O.E. DE 02/03/2021 EDIÇÃO 34.448."
14562;2021NE0000802;;12306,71;Ativo;24/08/2021;"ANULAÇÃO NE Nº 2021NE00266, PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO E EXECUÇÃO DOS SISTEMAS PLATAFORMA WEB SPROWEB E PLATAFORMA PRODAM RH PARA ATENDER AS NECESSIDADES DO DEPARTAMENTO ESTADUAL DE TRÂNSITO DO AMAZONAS - DETRAN/AM. CONTRATO Nº 008/2021. FUNDAMENTO LEGAL: DISPENSA DE LICITAÇÃO ART.24 XVI LEI Nº8.666/93; PARECER Nº 131/2021-DJUR/CSC; PORTARIA Nº 50/2021/DETRAN/AM, PUBLICADA D.O.E. DE 17/03/2021 EDIÇÃO Nº34.459"
8280;2017NE00524;;450000,0;Ativo;24/07/2017;anulação do saldo da ne. estimativo nº0030 de 02/01/2017 1º termo aditivo ao contrato nº017/2016
13098;2020NE00509;5/2016;9622,8;Ativo;24/06/2020;Contratação de serviço de rede, compreendendo a disponibilização de 20 (vinte) licenças de tecnologia Virtual Private Network (VPN) para acesso aos sistemas do Detran/Am, no computador central da Prodam. 5º TERMO DE ADITAMENTO AO CONTRATO Nº005/2016, OBJETO: PRORROGAÇÃO DE PRAZO.
13100;2020NE00510;4/2016;1832420,94;Ativo;24/06/2020;Contratação de serv. de implantação de licença de uso de sist. de identificação e controle de candidatos e motoristas, englobando a identificação biométrica, prova eletrônica de legislação, controle de presença nas aulas teóricas e prática de direção. 5º TERMO DE ADITAMENTO AO CONTRATO Nº004/2016, OBJETO: PRORROGAÇÃO DE PRAZO
21314;2024NE0002362;;3107,86;Ativo;23/12/2024;ANULAÇÃO DE EMPENHO EM ATENDIMENTO AO DECRETO N° 50.522/2024, QUE DISPÕE SOBRE NORMAS E PROCEDIMENTOS A SEREM ADOTADOS PELOS ÓRGÃOS E ENTIDADES DA ADMINISTRAÇÃO PÚBLICA ESTADUAL PARA O ENCERRAMENTO DA EXECUÇÃO ORÇAMENTÁRIA, FINANCEIRA E CONTÁBIL DO EXERCÍCIO DE 2024.
21315;2024NE0002363;;1251,0;Ativo;23/12/2024;ANULAÇÃO DE EMPENHO EM ATENDIMENTO AO DECRETO N° 50.522/2024, QUE DISPÕE SOBRE NORMAS E PROCEDIMENTOS A SEREM ADOTADOS PELOS ÓRGÃOS E ENTIDADES DA ADMINISTRAÇÃO PÚBLICA ESTADUAL PARA O ENCERRAMENTO DA EXECUÇÃO ORÇAMENTÁRIA, FINANCEIRA E CONTÁBIL DO EXERCÍCIO DE 2024.
21316;2024NE0002364;;3169,53;Ativo;23/12/2024;ANULAÇÃO DE EMPENHO EM ATENDIMENTO AO DECRETO N° 50.522/2024, QUE DISPÕE SOBRE NORMAS E PROCEDIMENTOS A SEREM ADOTADOS PELOS ÓRGÃOS E ENTIDADES DA ADMINISTRAÇÃO PÚBLICA ESTADUAL PARA O ENCERRAMENTO DA EXECUÇÃO ORÇAMENTÁRIA, FINANCEIRA E CONTÁBIL DO EXERCÍCIO DE 2024.
17923;2022NE0001732;;227233,54;Ativo;23/11/2022;ANULAÇÃO NE Nº 2022NE000961, Contratação de serviços técnicos de informática, compreendendo o desenvolvimento de sistema de informação, visando atender as necessidades deste Departamento Estadual de Trânsito do Amazonas. 1º TERMO ADITIVO AO CONTRATO Nº012/2021 VIGENCIA12 MESES 17/07/2022 A 16/072023, RDL Nº014/21.
17921;2022NE0001730;;0,08;Ativo;23/11/2022;ANULAÇÃO NE Nº 2022NE000417, PRESTAÇÃO DE SERVIÇOS DE TECNOLOGIA VIRTUAL PRIVATE NETWORK (VPN) PARA ACESSO AOS SISTEMAS DO CONTRATANTE NO COMPUTADOR CENTRAL DA CONTRATADA, FORNECIMENTO DE CIRCUITO DE TRANSMISSÃO DE DADOS. 1º Termo Aditivo ao Contrato nº 006/2021, Dispensa de Licitação com base na Portaria nº 036/2021-Detran/Am, publicada DOE de 02/03/2021.
17922;2022NE0001731;;9000,0;Ativo;23/11/2022;ANULAÇÃO NE Nº 2022NE000442, Prestação de serviços de fornecimento e execução dos sistemas plataforma web Sproweb e plataforma Prodam RH para atender as necessidades do Departamento Estadual de Trânsito do Amazonas - DETRAN/AM. 1º TERMO ADITIVO AO CONTRATO Nº 08/2021, DISPENSA DE LICITAÇÃO ART. 24 XVI LEI Nº8.666/93 PORTARIA Nº50/2021/DETRAN/AM, PUBLICADA D.O.E. DE 17/03/2021.
17919;2022NE0001728;;323390,07;Ativo;23/11/2022;ANULAÇÃO NE Nº 2022NE00040, Contratação de serv. de implantação de licença de uso de sist. de identificação e controle de candidatos e motoristas, englobando a identificação biométrica, prova eletrônica de legislação, controle de presença nas aulas teóricas e prática de direção. 6º TERMO ADITIVO AO CONTRATO Nº 04/2016, DISPENSA DE LICITAÇÃO CONFORME PORTARIA Nº 2195/2016 PUBLICADA DOE DE 23/06/2016.
17920;2022NE0001729;;3864,45;Ativo;23/11/2022;ANULAÇÃO NE Nº 2022NE00076, Contratação de empresa especializada na prestação de serviços de fornecimento de software com a disponibilização de uma solução de gestão de trânsito, em infraestrutura de nuvem, para atender as necessidades deste Departamento Estadual de Trânsito. CONTRATO Nº010/2021, DISPENSA DE LICITAÇÃO ART.24 XVI LEI Nº8.666/93 PORTARIA Nº251/2021/DETRAN/AM, PUBLICADA D.O.E. DE 19/05/2021.
17912;2022NE0001727;;33,8;Ativo;23/11/2022;ANULAÇÃO NE Nº 2022NE00028, Contratação de empresa para prestação de serviços infraestrutura e suporte, compreendendo execução dos serviços de tecnologia VPN, acesso a rede de governo com firewall e acesso a internet, hospedagem de infraestrutura virtualizada e suporte técnico. CONTRATO Nº 006/2021, DISPENSA DE LICITAÇÃO COM BASE NA PORTARIA Nº 036/2021-DETRAN/AM, PUBLICADA DOE DE 02/03/2021.
10701;2018NE01250;22/2014;958500,76;Ativo;23/11/2018;Serv processamento de dados diário sistemas Controle Infrações de Trãnsito-SCIT, Controle Veículos, Multas, e Talonários-CVMT- integrando-se ao RENAVAM, Carteira Nacional de Habilitação-SCNH, integrando-se ao RENACH e Controle de Frota de Veículos 5º TERMO ADT. CONTRATO Nº022/2014 OBJETO PRORROGAÇÃO DE PRAZO VIGENCIA 12 MESES 26/11/18 A 2511/19
3738;2016NE00686;27/2014;74960,46;Ativo;23/11/2016;Contratação para prestação de serviços de rede, compreendendo o acesso a Rede de Governo, incluindo o fornecimento de circuito de transmissão de dados entre o cliente e a Prodam e acesso gerenciado à internet. 2º TERMO ADITIVO CONTRATO Nº27/2014 OBJETO PRORROGAÇÃO PRAZO, RDL Nº024/2014-e-compr.
3737;2016NE00684;23/2014;11039,92;Ativo;23/11/2016;Contratação Serv execução de sistemas, compreendendo o processamento de dados do sistema PRODAM-RH, para manter o cadastro dos servidores e folha de pagamento de pessoal, processar folhas de pagamento e fornecer relatório para efetivação de pagamento 2º TERMO ADITIVO AO CONTRATO Nº23/2014 RDL Nº21/2014
3733;2016NE00685;25/2014;213077,32;Ativo;23/11/2016;Contratação de serviço de manutenção dos sistemas, compreendendo suporte técnico, manutenção corretiva, manutenção evolutiva e assessoria técnica aos sistemas do Detran, desenvolvidos pela Prodam. 3º TERMO ADITIVO CONTRATO Nº25/2014 RDL Nº25/2014-e-compr.
17538;2022NE0001231;75/2022;1040000,0;Ativo;23/08/2022;Contratação de serviço de Fornecimento de licença de uso de sistema de identificação e controle dos candidatos e motoristas para atender as necessidades do Departamento Estadual de Trânsito do Amazonas. Dispensa de Licitação com fulcro no art. 24, XVI, Lei 8.666/93, conforme Portaria nº 713/2022-DETRAN/AM, publicada DOE de 08/08/2022.
17536;2022NE0001231;75/2022;1040000,0;Ativo;23/08/2022;Contratação de serviço de Fornecimento de licença de uso de sistema de identificação e controle dos candidatos e motoristas para atender as necessidades do Departamento Estadual de Trânsito do Amazonas. Dispensa de Licitação com fulcro no art. 24, XVI, Lei 8.666/93, conforme Portaria nº 713/2022-DETRAN/AM, publicada DOE de 08/08/2022.
21173;2024NE0002022;83/2022;30751,0;Ativo;22/11/2024;Contratação de empresa especializada em licença de uso de sistemas de informação, compreendendo a cessão de uso da solução de Talão Eletrônico na plataforma Android, para atender as necessidades do DETRAN/AM. PARECER Nº 1379/2022-DETRAN (pág.158) TC: 0083/2022 AD: 02.
12293;2019NE01229;;15421,53;Ativo;22/11/2019;ANULAÇÃO PARCIAL N.E.0030 DE 02/01/19 3º TERMO ADT. CONTR.Nº017/2015
12297;2019NE01232;22/2014;479250,38;Ativo;22/11/2019;Serv processamento de dados diário sistemas Controle Infrações de Trãnsito-SCIT, Controle Veículos, Multas, e Talonários-CVMT- integrando-se ao RENAVAM, Carteira Nacional de Habilitação-SCNH, integrando-se ao RENACH e Controle de Frota de Veículos. 6º TERMO ADT. CONTRATO Nº022/2014 OBJETO PRORROGAÇÃO DE PRAZO, VIGENCIA 06 MESES 26/11/2019 A 26/05/2020
12292;2019NE01227;22/2014;479250,38;Ativo;22/11/2019;Serv processamento de dados diário sistemas Controle Infrações de Trãnsito-SCIT, Controle Veículos, Multas, e Talonários-CVMT- integrando-se ao RENAVAM, Carteira Nacional de Habilitação-SCNH, integrando-se ao RENACH e Controle de Frota de Veículos. 6º termo adt. cntrato nº022/2014, objeto prorrogação de prazo, vigencia 06 meses 26/11/2012 a 26/05/2020
12294;2019NE01230;;15054,37;Ativo;22/11/2019;ANULAÇÃO PARCIAL N.E.0872 DE 13/08/19 4º TERMO ADT. CONTR.Nº017/2015
12296;2019NE01231;75/2022;479250,38;Ativo;22/11/2019;ANULAÇÃO DA N.E. Nº1227 DE 22/11/2019 REFERENTE 6º T. ADT. CONTRATO Nº022/2014
12295;2019NE01228;;17128,43;Ativo;22/11/2019;ANULAÇÃO PARCIAL N.E.0024 DE 02/01/19 4º TERMO ADT. CONTR.Nº023/2014
8772;2017NE00815;;51000,0;Ativo;22/11/2017;Anulação da NE nº 595/2017, Processo nº 019719/2017, 2º TERMO ADITIVO CONTRATO Nº17/2015, OBJETO PRORROGAÇÃO PRAZO, VIGENCIA 12 MESES 13/08/2017 A 12/08/2018, RDL Nº012/2015-e-compras
19134;2023NE0001831;;22697,84;Ativo;22/09/2023;ANULAÇÃO NE Nº 2023NE000608, Prestação de serviços de fornecimento e execução dos sistemas plataforma Prodam-RH e plataforma web (Sproweb). 2º TERMO ADITIVO AO CONTRATO Nº08/2021. FUNDAMENTO LEGAL: DISPENSA DE LICITAÇÃO ART.24 XVI LEI Nº8.666/93, PORTARIA Nº50/2021/DETRAN/AM, PUBLICADA D.O.E. DE 17/03/2021.
19135;2023NE0001832;;57965,06;Ativo;22/09/2023;"ANULAÇÃO NE Nº 2023NE0001316, Contrato Nº 0012/2021 Aditivo Nº 02, Objeto: Contratação de serviços técnicos de informática, compreendendo o desenvolvimento de sistema de informação, visando atender as necessidades deste Departamento Estadual de Trânsito do Amazonas. Dispensa de Licitação nº 0284/2021, de acordo com Art.24; XVI; Lei 8.666/93, homologação publicada no dia 10/06/2021."
22357;2025NE0001458;10/2021;5915316,55;Ativo;22/08/2025;Contratação de empresa para prestação de serviços de fornecimento de software com a disponibilização de uma solução de gestão de trânsito, em infraestrutura de nuvem, para atender as necessidades deste DETRAN/AM. TC: 0010/2021 AD: 04.
21163;2024NE0002020;;100000,0;Ativo;21/11/2024;"ANULAÇÃO NE Nº 2024NE001226 - Contrato Nº 0012/2021 Aditivo Nº 04, Contratação de serviços técnicos de informática, compreendendo o desenvolvimento de sistema de informação, visando atender as necessidades deste Departamento Estadual de Trânsito do Amazonas. Dispensa de Licitação nº 284/2021, de acordo com Art.24; XVI; Lei 8.666/93, homologação publicada no dia 10/06/2021."
21162;2024NE0002019;;431724,12;Ativo;21/11/2024;"ANULAÇÃO NE Nº 2024NE00001 - Contrato Nº 0012/2021 Apostila. Objeto: Considerando a necessidade de modificação da dotação orçamentária do Termo de Contrato n° 012/2021-DETRAN/AM, em razão da modificação da Unidade Gestora do Órgão, alterando de 022201 para 011.210, em conformidade com a Lei 6.225/23. Dispensa de Licitação nº 284/2021, de acordo com Art.24; XVI; Lei 8.666/93, homologação publicada no dia 10/06/2021."
17648;2022NE0001398;78/2022;89314,05;Ativo;21/09/2022;Contratação de empresa especializada na área de telecomunicação para fornecimento, instalação, administração e manutenção de rede de serviços de dados para atender as necessidades do Departamento Estadual de Trânsito do Amazonas - DETRAN/AM. CONTRATO A SER FIRMADO, DISPENSA DE LICITAÇÃO COM FULCRO NO ART. 24, XVI LEI Nº 8.666/93.
22258;2025NE0001240;8/2021;27205,08;Ativo;21/07/2025;Contratação de serviços de fornecimento e execução dos sistemas plataforma Prodam-RH e plataforma web (Sproweb). TC: 0008/2021 AD: 05.
22257;2025NE0001239;6/2021;1044923,52;Ativo;21/07/2025;Contratação de serviços de tecnologia Virtual Private Network (VPN) para acesso aos sistemas do contratante no computador central da contratada, fornecimento de circuito de transmissão de dados. TC: 0006/2021 AD: 04.
20144;2024NE0000396;6/2021;163450,95;Ativo;21/03/2024;Prestação de serviços de tecnologia Virtual Private Network (VPN) para acesso aos sistemas do contratante no computador central da contratada, fornecimento de circuito de transmissão de dados. PARECER Nº 344/2023-DETRAN-AM (pág.129) TC: 0006/2021 AD: 03.
21490;2025NE0000005;12/2021;382317,0;Ativo;21/01/2025;Contratação de serviços técnicos de informática, compreendendo o desenvolvimento de sistema de informação, visando atender as necessidades deste Departamento Estadual de Trânsito do Amazonas. PARECER Nº 1083/2023 (pág.110) TC: 0012/2021 AD: 04.
21304;2024NE0002280;;0,03;Ativo;20/12/2024;ANULAÇÃO DE EMPENHO COM BASE NO DECRETO N° 50.522/2024, QUE DISPÕE SOBRE NORMAS E PROCEDIMENTOS A SEREM ADOTADOS PELOS ÓRGÃOS E ENTIDADES DA ADMINISTRAÇÃO PÚBLICA ESTADUAL PARA ENCERRAMENTO DA EXECUÇÃO ORÇAMENTÁRIA, FINANCEIRA E CONTÁBIL DO EXERCÍCIO DE 2024.
19612;2023NE0002418;;96597,37;Ativo;20/12/2023;ANULAÇÃO DO SALDO NE 1085 DE 02/06/23
19613;2023NE0002419;;84638,75;Ativo;20/12/2023;ANULAÇÃO SALDO NE.1316 DE 10/07/23
8926;2017NE00945;22/2014;283161,07;Ativo;20/12/2017;Reforço da NE nº 2017NE00031, para complementar despesa das NFS-e nº 25661, 25662, 25663 e 25664, referente 3º termo aditivo Contrato nº 22/2014, serviço de execução de sistemas, compreendendo o processamento diário dos sistemas SCIT, CVMT, SCNH e FRAM.
20453;2024NE0001151;10/2021;455024,35;Ativo;20/06/2024;Contratação de empresa para prestação de serviços de fornecimento de software com a disponibilização de uma solução de gestão de trânsito, em infraestrutura de nuvem, para atender as necessidades deste DETRAN/AM. PARECER Nº617/2023 (pág.115) TC: 0010/2021 AD: 03.
13039;2020NE00466;25/2014;639231,96;Ativo;20/05/2020;Contratação de serviço de manutenção dos sistemas, compreendendo suporte técnico, manutenção corretiva, evolutiva e assessoria técnica aos sistemas do Detran. 7º TERMO DE ADITAMENTO AO CONTRATO Nº025/2014/2014, OBJETO: PRORROGAÇÃO DE PRAZO.
13047;2020NE00467;22/2014;2875502,28;Ativo;20/05/2020;Serv processamento de dados diário sistemas Controle Infrações de Trãnsito-SCIT, Controle Veículos, Multas, e Talonários-CVMT- integrando-se ao RENAVAM, Carteira Nacional de Habilitação-SCNH, integrando-se ao RENACH e Controle de Frota de Veículos. 7º TERMO DE ADITAMENTO AO CONTRATO Nº022/2014, OBJETO: PRORROGAÇÃO DE PRAZO
13050;2020NE00469;27/2014;272116,8;Ativo;20/05/2020;Contratação de serviços de rede, compreendendo acesso a rede de governo, incluindo o fornecimento de circulo de transmissão de dados entre o cliente e a Prodam e acesso gerenciado a internet. 7º TERMO DE ADITAMENTO AO CONTRATO Nº027/2014, OBJETO: PRORROGAÇÃO DE PRAZO.
13046;2020NE00468;23/2014;33119,76;Ativo;20/05/2020;Contratação de serviço de execução de sistema compreendendo o processamento de dados do sistema Prodam-RH, para manter cadastro de servidores e folha de pagamento de pessoal, processar folhas de pagamento e fornecer relatórios para efetivação de pgto. 6º TERMO DE ADITAMENTO AO CONTRATO Nº023/2014, OBJETO: PRORROGAÇÃO DE PRAZO.
10077;2018NE00399;9/2018;363693,15;Ativo;20/04/2018;"Contratação de serviços de planejamento e desenvolvimento de soluções de comunicação digital ""DETRAN DIGITAL"", abrangendo aplicativo, site institucional e portal de serviços deste Departamento de Trânsito. CONTRATO A SER FIRMADO VIGENCIA 08 MESES 20/04/18 A 19/12/18 RDL Nº042/2018"
9968;2018NE00245;;50322,12;Ativo;20/03/2018;ANULAÇÃO PARCIAL DA NE. Nº0043 DE 02/01/2018 REF.3º TERMO ADITIVO CONTRATO Nº23/2014
9969;2018NE00250;;394312,14;Ativo;20/03/2018;ANULAÇÃO PARCIAL DA N.E. 0048 DE 02/01/2018 REF. 4º TERMO ADITIVO CONTRATO Nº27/2014
9974;2018NE00253;;44738,76;Ativo;20/03/2018;ANULAÇÃO PARCIAL DA N.E. Nº0051 DE 02/01/2018 REF. 5º TERMO ADITIVO CONTRATO Nº028/2012
9975;2018NE00252;;4303231,85;Ativo;20/03/2018;ÃNULAÇÃO PARCIAL DA NE. 0050 DE 02/01/2018 REFERENTE 4º TERMO ADITIVO CONTRATO Nº22/2014
9977;2018NE00246;;750736,0;Ativo;20/03/2018;ANULAÇÃO PARCIAL DA NE. 044 DE 02/01/2018 REF. 1º TERMO ADITIVO CONTRATO Nº011/2016
9959;2018NE00248;;1221613,96;Ativo;20/03/2018;ANULAÇÃO PARCIAL DA NE.0046 DE 02/01/2018 REF. 1º TERMO ADITIVO CONTRATO Nº04/2016
9947;2018NE00249;;816773,16;Ativo;20/03/2018;ANULAÇÃO PARCIAL DA NE. Nº0047 DE02/01/2018 REF. 2º TERMO ADITIVO CONTRATO Nº017/2016
9951;2018NE00247;;6415,2;Ativo;20/03/2018;ANULAÇÃO PARCIAL DA NE.0045 DE 02/01/2018 RF.1º TERMO ADITIVO CONTRATO Nº05/2016
9954;2018NE00251;;856309,7;Ativo;20/03/2018;ANULAÇÃO PARCIAL DA NE. 0049 DE 02/01/2018 REF. 4º TERMO ADITIVO CONTRATO Nº25/2014
23368;2026NE0000101;10/2021;6066991,32;Ativo;20/01/2026;Contratação de empresa para prestação de serviços de fornecimento de software com a disponibilização de uma solução de gestão de trânsito, em infraestrutura de nuvem, para atender as necessidades deste DETRAN/AM. TC: 0010/2021 AD: 05.
23109;2025NE0002264;10/2021;2430137,84;Ativo;19/12/2025;Contratação de empresa para prestação de serviços de fornecimento de software com a disponibilização de uma solução de gestão de trânsito, em infraestrutura de nuvem, para atender as necessidades deste DETRAN/AM. TC: 0010/2021 AD: 04.
8901;2017NE00896;;29745,4;Ativo;19/12/2017;ANULAÇÃO DO SALDO NE. ESTIMATIVO Nº0032/17 REFERENTE 4º TERMO ADITIVO CONTRATO Nº028/2012
8904;2017NE00892;;14315,42;Ativo;19/12/2017;ANULAÇÃO DO SALDO NE. ESTIMATIVO Nº0033/2017 REFERENTE 3º TERMO ADITIVO CONTRATO Nº25/2014
8903;2017NE00891;;69075,57;Ativo;19/12/2017;ANULAÇÃO DO SALDO NE. ESTIMATIVO Nº0030/2017 1º TERMO ADITIVO CONTRATO Nº017/2015
3971;2016NE00811;;4989,97;Ativo;19/12/2016;anulação do saldo ne. estimativo nº00558 de 16/09/2016 4º TERMO ADITIVO CONTRATO Nº028/2012 RDL Nº004/2012
3974;2016NE00812;;8976,06;Ativo;19/12/2016;ANULAÇÃO DO SALDO NE. ESTIMATIVO Nº00684 DE 23/11/2016 2º TERMO ADITIVO CONTRATO Nº23/2014 RDL Nº21/2014
3976;2016NE00815;;167013,25;Ativo;19/12/2016;ANULAÇÃO SALDO NE. ESTIMATIVO Nº00509 DE 12/08/2016 1º TERMO ADITIVO CONTRATO Nº017/2015
3975;2016NE00813;;128881,68;Ativo;19/12/2016;ANULAÇÃO SALDO NE. ESTIMATIVO Nº00697 DE 25/11/2016 3º TERMO ADIIVO CONTRATO Nº22/2014 RDL Nº23/2014
8884;2017NE00887;;177000,0;Ativo;18/12/2017;ANULAÇÃO DA NE ESTIMATIVA Nº 2017NE00595, PRODAM/AM, CONTRATO Nº 17/2015, MOTIVO: VALORES NÃO UTILIZADO NOS MESES ANTERIORES.
3703;2016NE00655;;287737,41;Ativo;18/11/2016;anulação do saldo da ne. 0019/ de 04/01/16 2º termo aditivo contrato nº22/2014, rdl nº23/2014
3710;2016NE00660;;7903,4;Ativo;18/11/2016;ANULAÇÃO DO SALDO NE. Nº0018 DE 04/01/2016 3º TERMO ADITIVO CONTRATO Nº028/2012 RDL Nº004/2012
3705;2016NE00658;;11100,0;Ativo;18/11/2016;ANULAÇÃO DO SALDO NE.Nº00558 DE 16/09/2016 4º TERMO ADITIVO CONTRATO Nº028/2012
3704;2016NE00657;;81617,85;Ativo;18/11/2016;ANULAÇÃO DO SALDO DA NE.Nº0049 DE 04/01/2016 RDL Nº025/2014
3712;2016NE00661;;139856,58;Ativo;18/11/2016;ANULAÇÃO DO SALDO NE. Nº0046 DE 04/01/2016 CONTRATO Nº017/2015 RDL Nº012/2015
3702;2016NE00656;;16222,67;Ativo;18/11/2016;ANULAÇÃO DO SALDO NE. Nº00029 DE 04/01/2016 1º TERMO ADITIVO CONTRATO Nº23/2014 RDL Nº21/2014
3707;2016NE00659;;223000,0;Ativo;18/11/2016;ANULAÇÃO DO SALDO NE. Nº00509 DE 12/08/2016 1º TERMO ADITIVO AO CONTRATO Nº017/2015 RDL Nº012/2015
19247;2023NE0001903;;29771,35;Ativo;18/10/2023;ANULAÇÃO NE Nº 2023NE00004, Contratação de empresa especializada na área de telecomunicação para fornecimento, instalação, administração e manutenção de rede de serviços de dados para atender as necessidades do Departamento Estadual de Trânsito do Amazonas - DETRAN/AM. CONTRATO Nº078/2022 VIGENCIA 03/10/22 A 03/1023. FUNDAMNTO LEGAL: DISPENSA DE LICITAÇÃO ART.24 XVI LEI Nº8.666/93, PORTARIA Nº0769/2022/DETRAN/AM, PUBLICADA D.O.E. DE 26/08/2022.
19124;2023NE0001790;;509756,0;Ativo;18/09/2023;ANULAÇÃO NE Nº 2023NE001316, Contratação de serviços técnicos de informática, compreendendo o desenvolvimento de sistema de informação, visando atender as necessidades deste Departamento Estadual de Trânsito do Amazonas. TC: 0012/2021 AD: 02. FUNDAMENTO LEGAL: DISPENSA DE LICITAÇÃO ART.24 XVI LEI Nº8.666/93, PORTARIA Nº284/2021/DETRAN/AM, PUBLICADA D.O.E. DE 10/06/2021 EDIÇÃO. MOTIVO: SUPRESSÃO DE 10% DO VALOR DO CONTRATO EM OBEDIÊNCIA AO DECRETO ESTADUAL Nº 47.925 DE 16/08/2023.
3207;2016NE00528;17/2015;585710,92;Ativo;18/08/2016;REFORÇO ORÇAMENTARIO CRONOGRAMA DE DESEMBOLSO DOS MESES SETEMBRO A DEZEMBRO/2016, 1º TERMO ADITIVO AO CONTRATO Nº017/2015 OBJETO PRORROGAÇÃO DE PRAZO, VIGENCIA 12 MESES 13/08/16 A 12/08/16
14333;2021NE0000462;10/2021;5915316,55;Ativo;18/06/2021;Contratação de empresa especializada na prestação de serviços de fornecimento de software com a disponibilização de uma solução de gestão de trânsito, em infraestrutura de nuvem, para atender as necessidades deste Departamento Estadual de Trânsito.
4545;2017NE00222;;93842,0;Ativo;18/04/2017;anulação parcial da ne.0029 de 02/01/2017 contrato nº011/2016
22691;2025NE0001689;;498,13;Ativo;17/10/2025;"ANULAÇÃO NE Nº 2025NE000003 - Contrato Nº 0008/2021 Aditivo Nº 04, Prestação de serviços de fornecimento e execução dos sistemas plataforma Prodam-RH e plataforma web (Sproweb). Fundamento Legal: Dispensa de Licitação nº 050/2021, de acordo com Art.24; XVI; Lei 8.666/93, homologação publicada no dia 17/03/2021."
22692;2025NE0001690;;148,38;Ativo;17/10/2025;"Contrato Nº 0008/2021 Aditivo Nº 04, Contratação de serviços de fornecimento e execução dos sistemas plataforma Prodam-RH e plataforma web (Sproweb). Fundamento Legal: Dispensa de Licitação nº 050/2021, de acordo com Art.24; XVI; Lei 8.666/93, homologação publicada no dia 17/03/2021."
22694;2025NE0001692;;88390,71;Ativo;17/10/2025;"Contrato Nº 0012/2021 Aditivo Nº 05, Contratação de serviços técnicos de informática, compreendendo o desenvolvimento de sistema de informação, visando atender as necessidades deste Departamento Estadual de Trânsito do Amazonas. Fundamento Legal: Dispensa de Licitação nº 0284/2021, de acordo com Art.24; XVI; Lei 8.666/93, homologação publicada no dia 10/06/2021."
22693;2025NE0001691;;358593,74;Ativo;17/10/2025;"Contrato Nº 0012/2021 Aditivo Nº 04, Contratação de serviços técnicos de informática, compreendendo o desenvolvimento de sistema de informação, visando atender as necessidades deste Departamento Estadual de Trânsito do Amazonas. Fundamento Legal: Dispensa de Licitação nº 0284/2021, de acordo com Art.24; XVI; Lei 8.666/93, homologação publicada no dia 10/06/2021."
518;2014NE01049;28/2012;24971,64;Ativo;17/09/2014;Contrato No. 28/2012 - Cessão de uso do sistema SPROWeb
3254;2016NE00558;28/2012;24971,64;Ativo;16/09/2016;Contratação de serviço de cessão de direito de uso de programa para disponibilização do sistema de protocolo em plataforma web - Sproweb. 4º TERMO ADITIVO AO CONTRATO Nº028/2016 OBJETO PRORROGAÇÃO DE PRAZO, VIGENCIA 12 MESES 18/09/2016 A 17/09/2017
14426;2021NE0000597;12/2021;1401829,0;Ativo;16/07/2021;Contratação de serviços técnicos de informática, compreendendo o desenvolvimento de sistema de informação, visando atender as necessidades deste Departamento Estadual de Trânsito do Amazonas. contrato a ser firmado vigencia 12 FUNDAMENTO LEGAL DISPENSA DE LICITA ÇAÕA PORTARIA Nº284/2021/DETRAN/AM, PUBLIC. D.O.E. DE 10/06/2021 RDL Nº014/21
22003;2025NE0000738;8/2021;13602,54;Ativo;16/05/2025;Contratação de serviços de fornecimento e execução dos sistemas plataforma Prodam-RH e plataforma web (Sproweb). TC: 0008/2021 AD: 05.
