caminho;nome;raiz;tipo_original;confianca_original;tipo_reclass;numero_reclass;orgao;data;size_bytes;mudou;fonte_tipo
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 31 Cobetura Financeira 2017.ocr.pdf;NE 31 Cobetura Financeira 2017.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;22/2014;DETRAN;2016-11-26;930210;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 309 Cobertura Financeira.pdf;NE 309 Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;309;DETRAN;2025-03-07;225548;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 33 Cobertura Financeira 2016.ocr.pdf;NE 33 Cobertura Financeira 2016.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;2016NE00033;DETRAN;2016-01-04;563508;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 417 Cobertura Financeira xx.ocr.pdf;NE 417 Cobertura Financeira xx.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;417;DETRAN;2022-04-06;1999474;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 417 Cobertura Financeira x.pdf;NE 417 Cobertura Financeira x.pdf;DETRAN_CONSOLIDADO;NE;0.9;NE;417;DETRAN;;1720411;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 33 Cobertura Financeira 2017.ocr.pdf;NE 33 Cobertura Financeira 2017.ocr.pdf;DETRAN_CONSOLIDADO;NE;0.8;NE;;DETRAN;2017-01-02;828478;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 311 Cobertura Financeira.pdf;NE 311 Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;311;DETRAN;2025-03-10;307678;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 436 Cobertura Financeira 2016.ocr.pdf;NE 436 Cobertura Financeira 2016.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;436;DETRAN;2016-06-23;1653190;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 40 Cobertura Financeira.pdf;NE 40 Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;01/2022;DETRAN;2022-01-03;148513;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 34 - Cobertura Financeira 2015.ocr.pdf;NE 34 - Cobertura Financeira 2015.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;2015NE00034;DETRAN;2015-01-05;1072384;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 466 Cobertura Financeira.pdf;NE 466 Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;0.9;NE;2020NE00466;DETRAN;;3211608;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 46 Cobertura Financeira 2016.ocr.pdf;NE 46 Cobertura Financeira 2016.ocr.pdf;DETRAN_CONSOLIDADO;NE;0.8;NE;;DETRAN;2016-01-04;383943;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 49 Cobertura Financeira 2016.ocr.pdf;NE 49 Cobertura Financeira 2016.ocr.pdf;DETRAN_CONSOLIDADO;NE;0.8;NE;;DETRAN;2014-11-25;386507;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 467 Cobertura Financeira.pdf;NE 467 Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;0.75;NE;467;DETRAN;;3364286;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 396 - Cobertura Financeira.pdf;NE 396 - Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;396;DETRAN;2024-03-21;297110;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 54 Cobertura Financeira 2017.ocr.pdf;NE 54 Cobertura Financeira 2017.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;27/2014;DETRAN;2017-01-02;847931;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 509 - Cobertura Fiannceira 2016.ocr.pdf;NE 509 - Cobertura Fiannceira 2016.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;509;DETRAN;2015-07-07;231889;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 462 Cobertura Financeira.pdf;NE 462 Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;2021NE0000462;DETRAN;2021-06-18;999240;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 636 COBERTURA SUPRESSAO.ocr.pdf;NE 636 COBERTURA SUPRESSAO.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;636;DETRAN;2015-08-10;1011108;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 528 Cobertura Financeira 2016.ocr.pdf;NE 528 Cobertura Financeira 2016.ocr.pdf;DETRAN_CONSOLIDADO;NE;0.85;NE;528;DETRAN;2018-08-18;237569;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 469 - Cobertura Financeira.pdf;NE 469 - Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;0.75;NE;469;DETRAN;;3394315;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 573 Cobertura Financeira.ocr.pdf;NE 573 Cobertura Financeira.ocr.pdf;DETRAN_CONSOLIDADO;NE;0.65;NE;;PRODAM;2019-07-01;598776;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 479 Cobertura Financeira.pdf;NE 479 Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;479;DETRAN;2021-06-25;213007;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 638 COBERTURA SUPRESSAO 2015.ocr.pdf;NE 638 COBERTURA SUPRESSAO 2015.ocr.pdf;DETRAN_CONSOLIDADO;NE;0.85;NE;638;DETRAN;2015-08-10;1074230;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 685 Cobertura Financeira 2016.ocr.pdf;NE 685 Cobertura Financeira 2016.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;685;DETRAN;2014-11-25;356614;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 683 Cobertua Financeira.pdf;NE 683 Cobertua Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;683;DETRAN;2022-06-08;227358;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 597 Cobertura Financeira.pdf;NE 597 Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;597;DETRAN;2021-07-16;213821;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 647 Cobertura Financeira 2018.ocr.pdf;NE 647 Cobertura Financeira 2018.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;2018NE00647;DETRAN;2018-06-29;348024;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 609 Cobertura Financeira.pdf;NE 609 Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;609;DETRAN;2023-03-30;292222;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 718 - Cobertura Financeira.ocr.pdf;NE 718 - Cobertura Financeira.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;2020NE00718;DETRAN;2020-08-19;228393;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\Ne 697 Cobertura Financeira 2016.ocr.pdf;Ne 697 Cobertura Financeira 2016.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;697;DETRAN;2016-11-25;1467318;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 686 Cobertura Financeira nov a dez 2016.ocr.pdf;NE 686 Cobertura Financeira nov a dez 2016.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;686;DETRAN;2014-11-25;353989;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 813  Cobertura Financeira.ocr.pdf;NE 813  Cobertura Financeira.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;813;DETRAN;2017-11-28;1195776;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 812 Cobertura Financeira.ocr.pdf;NE 812 Cobertura Financeira.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;812;DETRAN;2017-11-26;1279691;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 821 - Cobertura Financeira.pdf;NE 821 - Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;821;DETRAN;2024-05-07;223823;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 872 Cobertura Financeira.ocr.pdf;NE 872 Cobertura Financeira.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;872;DETRAN;2019-08-13;855387;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 818 - Cobertura Financeira.pdf;NE 818 - Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;818;DETRAN;2024-05-07;205850;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 790.2018 Cobertura Financeira 2018.ocr.pdf;NE 790.2018 Cobertura Financeira 2018.ocr.pdf;DETRAN_CONSOLIDADO;NE;0.85;NE;2078NE00790;DETRAN;2018-08-10;585035;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 737 Cobertura Financeira.pdf;NE 737 Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;737;DETRAN;2025-05-16;241884;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 822 - Cobertura Financeira.pdf;NE 822 - Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;822;DETRAN;2024-05-07;223502;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 823 - Cobertura Financeira.pdf;NE 823 - Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;823;DETRAN;2024-05-07;224731;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE01002.ocr.pdf;NE01002.ocr.pdf;DETRAN_CONSOLIDADO;NE;0.8;NE;;DETRAN;2014-11-25;417163;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 820 - Cobertura Financeira.pdf;NE 820 - Cobertura Financeira.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;820;DETRAN;2024-05-07;303194;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 961 Cobertura Financeira.ocr.pdf;NE 961 Cobertura Financeira.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;961;DETRAN;2022-07-14;1067780;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 874  Cobertura Financeira 2017.ocr.pdf;NE 874  Cobertura Financeira 2017.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;874;DETRAN;2017-12-04;964405;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE01004.ocr.pdf;NE01004.ocr.pdf;DETRAN_CONSOLIDADO;NE;0.8;NE;;DETRAN;2014-11-25;401910;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\1. CARTA DA NOTA FISCAL Nº 27118.ocr.pdf;1. CARTA DA NOTA FISCAL Nº 27118.ocr.pdf;DETRAN_CONSOLIDADO;NF;0.7;NF;;DETRAN;;446536;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE01018 Cobertura Financeira 2015.ocr.pdf;NE01018 Cobertura Financeira 2015.ocr.pdf;DETRAN_CONSOLIDADO;NE;0.65;NE;;DETRAN;2015-12-03;451539;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\PRODAM CONTRA 17 2015  NE.ocr.pdf;PRODAM CONTRA 17 2015  NE.ocr.pdf;DETRAN_CONSOLIDADO;OUTRO;0.0;NE;;;;406407;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE01413.ocr.pdf;NE01413.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;01413;DETRAN;2014-11-26;1058632;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\2.1. ANEXO DA NOTA FISCAL Nº 29253.pdf;2.1. ANEXO DA NOTA FISCAL Nº 29253.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2022-05-16;6844;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\1.0. REQUERIMENTO DA NOTA FISCAL Nº 29253.pdf;1.0. REQUERIMENTO DA NOTA FISCAL Nº 29253.pdf;DETRAN_CONSOLIDADO;NF;0.7;NF;;DETRAN;;467006;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE01409.ocr.pdf;NE01409.ocr.pdf;DETRAN_CONSOLIDADO;NE;1.0;NE;01409;DETRAN;2014-11-26;1085112;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\2.1ANEXO DA NOTA FISCAL 27118.ocr.pdf;2.1ANEXO DA NOTA FISCAL 27118.ocr.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2022-02-15;639963;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\2.0. NOTA FISCAL Nº 29253.pdf;2.0. NOTA FISCAL Nº 29253.pdf;DETRAN_CONSOLIDADO;NF;0.8;NF;;DETRAN;2022-05-19;165248;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\2. NOTA FISCAL Nº 27118.pdf;2. NOTA FISCAL Nº 27118.pdf;DETRAN_CONSOLIDADO;NF;0.8;NF;;DETRAN;2022-02-15;355497;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25012.pdf;ANEXO DA NOTA FISCAL Nº 25012.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;184904;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25017.pdf;ANEXO DA NOTA FISCAL Nº 25017.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;186388;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA DA NOTA FISCAL Nº 25020.pdf;ANEXO DA NOTA DA NOTA FISCAL Nº 25020.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;183912;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25016.pdf;ANEXO DA NOTA FISCAL Nº 25016.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;189088;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA DA NOTA FISCAL Nº 25011.pdf;ANEXO DA NOTA DA NOTA FISCAL Nº 25011.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;184769;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25014.pdf;ANEXO DA NOTA FISCAL Nº 25014.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;185369;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25021.pdf;ANEXO DA NOTA FISCAL Nº 25021.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;189992;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25023.pdf;ANEXO DA NOTA FISCAL Nº 25023.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;185919;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25019.pdf;ANEXO DA NOTA FISCAL Nº 25019.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;188969;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25022.pdf;ANEXO DA NOTA FISCAL Nº 25022.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;183619;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25028.pdf;ANEXO DA NOTA FISCAL Nº 25028.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;185598;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25025.pdf;ANEXO DA NOTA FISCAL Nº 25025.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;184221;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25018.pdf;ANEXO DA NOTA FISCAL Nº 25018.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;185032;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25032.pdf;ANEXO DA NOTA FISCAL Nº 25032.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;6909;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25024.pdf;ANEXO DA NOTA FISCAL Nº 25024.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;185999;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25013.pdf;ANEXO DA NOTA FISCAL Nº 25013.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;187425;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25029.pdf;ANEXO DA NOTA FISCAL Nº 25029.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;186908;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25026.pdf;ANEXO DA NOTA FISCAL Nº 25026.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;189899;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25036.pdf;ANEXO DA NOTA FISCAL Nº 25036.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;189508;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25035.pdf;ANEXO DA NOTA FISCAL Nº 25035.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;188280;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25037.pdf;ANEXO DA NOTA FISCAL Nº 25037.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;189969;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25033.pdf;ANEXO DA NOTA FISCAL Nº 25033.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;185918;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25034.pdf;ANEXO DA NOTA FISCAL Nº 25034.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;183913;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25038.pdf;ANEXO DA NOTA FISCAL Nº 25038.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;185554;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25040.pdf;ANEXO DA NOTA FISCAL Nº 25040.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;184877;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25030.pdf;ANEXO DA NOTA FISCAL Nº 25030.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;186794;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25043.pdf;ANEXO DA NOTA FISCAL Nº 25043.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;188980;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25041.pdf;ANEXO DA NOTA FISCAL Nº 25041.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;184078;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25049.pdf;ANEXO DA NOTA FISCAL Nº 25049.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;11674;0;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\03_FATURAS\ANEXO DA NOTA FISCAL Nº 25050.pdf;ANEXO DA NOTA FISCAL Nº 25050.pdf;DETRAN_CONSOLIDADO;NF;0.65;NF;;DETRAN;2021-10-27;12722;0;path
