Cliente;Serviços;Contrato;Número;Comp.;Valor;Atraso;Corrigido;Status;Ações
SES;Fornecimento de circuito de transmissão de dados;002/2015;99269;08/2017;142.812,78;3121 dias;0,00;Suspenso;TramitarReverter Status
SES;Serviços de Firewall;002/2015;99270;08/2017;22.858,60;3121 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso Gerenciado à Rede Mundial;002/2015;99271;08/2017;84.130,90;3121 dias;0,00;Suspenso;TramitarReverter Status
SES;Fornecimento de circuito de transmissão de dados;002/2015;99701;09/2017;142.812,78;3090 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso Gerenciado à Rede Mundial;002/2015;99703;09/2017;84.130,90;3090 dias;0,00;Suspenso;TramitarReverter Status
SES;Serviços de Firewall;002/2015;99702;09/2017;22.858,60;3090 dias;0,00;Suspenso;TramitarReverter Status
SES;Fornecimento de circuito de transmissão de dados;002/2015;100205;10/2017;142.812,78;3058 dias;0,00;Suspenso;TramitarReverter Status
SES;Serviços de Firewall;002/2015;100206;10/2017;22.858,60;3058 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso Gerenciado à Rede Mundial;002/2015;100207;10/2017;84.130,90;3058 dias;0,00;Suspenso;TramitarReverter Status
SES;Fornecimento de circuito de transmissão de dados;002/2015;100919;12/2017;142.812,78;3019 dias;0,00;Suspenso;TramitarReverter Status
SES;Serviços de Firewall;002/2015;100920;12/2017;22.858,60;3019 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso Gerenciado à Rede Mundial;002/2015;100921;12/2017;120.187,00;3019 dias;0,00;Suspenso;TramitarReverter Status
SES;Execução de sistemas;254/2017;102109;02/2018;81.848,55;2934 dias;0,00;Suspenso;TramitarReverter Status
SES;Gestão de Segurança e Ativos de Rede;074/2021;122703;01/2021;29.001,42;1839 dias;0,00;Suspenso;TramitarReverter Status
SES;Fornecimento de circuito de transmissão de dados;074/2021;126765;08/2021;139.166,79;1654 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso Gerenciado à Rede Mundial;074/2021;126766;08/2021;48.637,50;1654 dias;0,00;Suspenso;TramitarReverter Status
SES;Gestão de Segurança e Ativos de Rede;074/2021;126768;08/2021;32.215,44;1654 dias;0,00;Suspenso;TramitarReverter Status
SES;Execução de sistemas;054/2018;127265;09/2021;76.101,17;1630 dias;0,00;Suspenso;TramitarReverter Status
