caminho_atual;nome_atual;nome_limpo;caminho_novo;contrato;status_validacao;sha_antes;sha_depois;status;erro
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2016-00834_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2016-00834_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2016-00834_CT-023.2014_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2016-00834_CT-023.2014_Ordinario.pdf;023/2014;canonico;1f7912dbd758ba4c4a9dc09b0760430e3889a41d2cf101a4214945a18e754c9d;1f7912dbd758ba4c4a9dc09b0760430e3889a41d2cf101a4214945a18e754c9d;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2016-00812_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2016-00812_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2016-00812_CT-023.2014_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2016-00812_CT-023.2014_Ordinario.pdf;023/2014;canonico;ee4d0c6a4a0d845cd75c173175ffdd208c6e1064df5323faee2f59b1b5bd2b2d;ee4d0c6a4a0d845cd75c173175ffdd208c6e1064df5323faee2f59b1b5bd2b2d;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2016-00811_CT-028.2012-SUSPEITO_Ordinario.pdf;NE-2016-00811_CT-028.2012-SUSPEITO_Ordinario.pdf;NE-2016-00811_CT-028.2012_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2016-00811_CT-028.2012_Ordinario.pdf;028/2012;canonico;d7bdcefb721379f851de1b96270cf1395cf94104654d8baa91d1ec5cecdb0292;d7bdcefb721379f851de1b96270cf1395cf94104654d8baa91d1ec5cecdb0292;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2016-00660_CT-028.2012-SUSPEITO_Ordinario.pdf;NE-2016-00660_CT-028.2012-SUSPEITO_Ordinario.pdf;NE-2016-00660_CT-028.2012_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2016-00660_CT-028.2012_Ordinario.pdf;028/2012;canonico;e0b3f3c1288ad03ed71ca5afb68e3c167662477a486b3f9bf9a28ffcb4ad2fa8;e0b3f3c1288ad03ed71ca5afb68e3c167662477a486b3f9bf9a28ffcb4ad2fa8;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2017-00524_CT-017.2016-SUSPEITO_Ordinario.pdf;NE-2017-00524_CT-017.2016-SUSPEITO_Ordinario.pdf;NE-2017-00524_CT-017.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2017-00524_CT-017.2016_Ordinario.pdf;017/2016;canonico;9486a25aa59ada600a03e5010c7787d76afd5e4df67ad2727f177ff464f0b82d;9486a25aa59ada600a03e5010c7787d76afd5e4df67ad2727f177ff464f0b82d;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2017-00222_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2017-00222_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2017-00222_CT-011.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2017-00222_CT-011.2016_Ordinario.pdf;011/2016;canonico;a42ae301aa76b11cb3ffabf0653ec2ca19e6a3b956b60670011549423281a268;a42ae301aa76b11cb3ffabf0653ec2ca19e6a3b956b60670011549423281a268;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2016-00846_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2016-00846_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2016-00846_CT-011.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2016-00846_CT-011.2016_Ordinario.pdf;011/2016;canonico;4de07e59aedfc30c8bfe9004d9a0c3fa1639ab004a0113a7ad428576482debb3;4de07e59aedfc30c8bfe9004d9a0c3fa1639ab004a0113a7ad428576482debb3;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2017-00564_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2017-00564_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2017-00564_CT-023.2014_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2017-00564_CT-023.2014_Ordinario.pdf;023/2014;canonico;b5df3fe6d8fd67bae37051cc648c39ba7648e8e1d0cc27b5678b7f379dd7aaef;b5df3fe6d8fd67bae37051cc648c39ba7648e8e1d0cc27b5678b7f379dd7aaef;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2017-00896_CT-028.2012-SUSPEITO_Ordinario.pdf;NE-2017-00896_CT-028.2012-SUSPEITO_Ordinario.pdf;NE-2017-00896_CT-028.2012_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2017-00896_CT-028.2012_Ordinario.pdf;028/2012;canonico;ca35c2aa006e10e3c422ac936264875c48b10ffa73888286f2c2c0c3c2d038cd;ca35c2aa006e10e3c422ac936264875c48b10ffa73888286f2c2c0c3c2d038cd;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2017-00967_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2017-00967_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2017-00967_CT-023.2014_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2017-00967_CT-023.2014_Ordinario.pdf;023/2014;canonico;8418e91a84cba6b8fd6c840a71b45acd5a4a50733658eec694fd4bfea87973cc;8418e91a84cba6b8fd6c840a71b45acd5a4a50733658eec694fd4bfea87973cc;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2017-00971_CT-028.2012-SUSPEITO_Ordinario.pdf;NE-2017-00971_CT-028.2012-SUSPEITO_Ordinario.pdf;NE-2017-00971_CT-028.2012_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2017-00971_CT-028.2012_Ordinario.pdf;028/2012;canonico;8ac307b3c1006212e73d70c52e51738d7a1e27b596786440ef7a13f922073d01;8ac307b3c1006212e73d70c52e51738d7a1e27b596786440ef7a13f922073d01;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00044_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2018-00044_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2018-00044_CT-011.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00044_CT-011.2016_Ordinario.pdf;011/2016;canonico;76e762ddf1113932c4b7e24b0eec9da4ae28ee2b0dd0e05f9482d41b08075fe0;76e762ddf1113932c4b7e24b0eec9da4ae28ee2b0dd0e05f9482d41b08075fe0;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00045_CT-005.2016-SUSPEITO_Ordinario.pdf;NE-2018-00045_CT-005.2016-SUSPEITO_Ordinario.pdf;NE-2018-00045_CT-005.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00045_CT-005.2016_Ordinario.pdf;005/2016;canonico;4dd3f456c6f3500049e167d98a948598cce3ea95b44eb2716b9fee28bd0dded2;4dd3f456c6f3500049e167d98a948598cce3ea95b44eb2716b9fee28bd0dded2;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00043_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2018-00043_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2018-00043_CT-023.2014_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00043_CT-023.2014_Ordinario.pdf;023/2014;canonico;fa50f8268111513c96a856eb83f048ec8e49b560dd968c50af592465051abcfa;fa50f8268111513c96a856eb83f048ec8e49b560dd968c50af592465051abcfa;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00249_CT-017.2016-SUSPEITO_Ordinario.pdf;NE-2018-00249_CT-017.2016-SUSPEITO_Ordinario.pdf;NE-2018-00249_CT-017.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00249_CT-017.2016_Ordinario.pdf;017/2016;canonico;23bce42fe14e421556b933ebc07f422238588a427b3e201f3433d3109c3e958c;23bce42fe14e421556b933ebc07f422238588a427b3e201f3433d3109c3e958c;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00253_CT-028.2012-SUSPEITO_Ordinario.pdf;NE-2018-00253_CT-028.2012-SUSPEITO_Ordinario.pdf;NE-2018-00253_CT-028.2012_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00253_CT-028.2012_Ordinario.pdf;028/2012;canonico;cb715492fd7b95dcad4a02ed48aa941c97de05272dddd19803370e2abf35c981;cb715492fd7b95dcad4a02ed48aa941c97de05272dddd19803370e2abf35c981;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00051_CT-028.2012-SUSPEITO_Ordinario.pdf;NE-2018-00051_CT-028.2012-SUSPEITO_Ordinario.pdf;NE-2018-00051_CT-028.2012_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00051_CT-028.2012_Ordinario.pdf;028/2012;canonico;6215c7f4722a50a6ce7eda249378a2e28d034f8faa2cec205e78ace0d308a97d;6215c7f4722a50a6ce7eda249378a2e28d034f8faa2cec205e78ace0d308a97d;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00247_CT-005.2016-SUSPEITO_Ordinario.pdf;NE-2018-00247_CT-005.2016-SUSPEITO_Ordinario.pdf;NE-2018-00247_CT-005.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00247_CT-005.2016_Ordinario.pdf;005/2016;canonico;882784b26cd1fd3e4e3c883126b91e111472050bbc3bdcce561e220ecbf56fb7;882784b26cd1fd3e4e3c883126b91e111472050bbc3bdcce561e220ecbf56fb7;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00246_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2018-00246_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2018-00246_CT-011.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00246_CT-011.2016_Ordinario.pdf;011/2016;canonico;8b89b5434f5c0d6914a675fe978208897cebfb104b8c7b00b9175590dd3405ee;8b89b5434f5c0d6914a675fe978208897cebfb104b8c7b00b9175590dd3405ee;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00245_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2018-00245_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2018-00245_CT-023.2014_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\NE-2018-00245_CT-023.2014_Ordinario.pdf;023/2014;canonico;ccb81c1337434c59a6ba64aafdadd29f91a93020e87a576fc4788de2434120f4;ccb81c1337434c59a6ba64aafdadd29f91a93020e87a576fc4788de2434120f4;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2018-00257_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2018-00257_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2018-00257_CT-011.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2018-00257_CT-011.2016_Ordinario.pdf;011/2016;canonico;ae3ba5a4801197575eb15c39060b24e05ba7fc2e00d0289d4153238634fc51fe;ae3ba5a4801197575eb15c39060b24e05ba7fc2e00d0289d4153238634fc51fe;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2018-00256_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2018-00256_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2018-00256_CT-023.2014_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2018-00256_CT-023.2014_Ordinario.pdf;023/2014;canonico;fd57273b87c0f340fda4b99d2ada5512b2e19ced187db13fe2965281d3007f5f;fd57273b87c0f340fda4b99d2ada5512b2e19ced187db13fe2965281d3007f5f;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2018-00264_CT-028.2012-SUSPEITO_Ordinario.pdf;NE-2018-00264_CT-028.2012-SUSPEITO_Ordinario.pdf;NE-2018-00264_CT-028.2012_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2018-00264_CT-028.2012_Ordinario.pdf;028/2012;canonico;6e42313a1fe675b5d3bfd692067af33ebeee4a78912729eac642aebca58d2f9c;6e42313a1fe675b5d3bfd692067af33ebeee4a78912729eac642aebca58d2f9c;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2019-00024_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2019-00024_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2019-00024_CT-023.2014_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2019-00024_CT-023.2014_Ordinario.pdf;023/2014;canonico;0cf7aa33f7413e7f20588360efd7a34ae9bf306f697b00692c77a0c062ad0a3c;0cf7aa33f7413e7f20588360efd7a34ae9bf306f697b00692c77a0c062ad0a3c;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2018-01377_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2018-01377_CT-023.2014-SUSPEITO_Ordinario.pdf;NE-2018-01377_CT-023.2014_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2018-01377_CT-023.2014_Ordinario.pdf;023/2014;canonico;29d521549bddf9698b6a9025e37687c47cdf7ba5aeb99499939f22483f403ed8;29d521549bddf9698b6a9025e37687c47cdf7ba5aeb99499939f22483f403ed8;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2019-00225_CT-005.2016-SUSPEITO_Ordinario.pdf;NE-2019-00225_CT-005.2016-SUSPEITO_Ordinario.pdf;NE-2019-00225_CT-005.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2019-00225_CT-005.2016_Ordinario.pdf;005/2016;canonico;95a2ebfe817e27432a2631e72d172e719db8801ae387b01bc0e77e2f2899e7c7;95a2ebfe817e27432a2631e72d172e719db8801ae387b01bc0e77e2f2899e7c7;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2019-00245_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2019-00245_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2019-00245_CT-011.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2019-00245_CT-011.2016_Ordinario.pdf;011/2016;canonico;78b7270be06c5070d8ccb157ac400bfdb6b843c2fb70d95e373377bc874d5dbe;78b7270be06c5070d8ccb157ac400bfdb6b843c2fb70d95e373377bc874d5dbe;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2019-00571_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2019-00571_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2019-00571_CT-011.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2019-00571_CT-011.2016_Ordinario.pdf;011/2016;canonico;095cc6a9a51c64b67da9fd730ce145bb3e81d75de3b6c8d41857bf43985366f7;095cc6a9a51c64b67da9fd730ce145bb3e81d75de3b6c8d41857bf43985366f7;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-00006_CT-005.2016-SUSPEITO_Ordinario.pdf;NE-2020-00006_CT-005.2016-SUSPEITO_Ordinario.pdf;NE-2020-00006_CT-005.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-00006_CT-005.2016_Ordinario.pdf;005/2016;canonico;86805ddf79a3f4d9bed347a5dfde35dc8b86b5442ba073aea4076220a951e287;86805ddf79a3f4d9bed347a5dfde35dc8b86b5442ba073aea4076220a951e287;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-00013_CT-005.2016-SUSPEITO_Ordinario.pdf;NE-2020-00013_CT-005.2016-SUSPEITO_Ordinario.pdf;NE-2020-00013_CT-005.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-00013_CT-005.2016_Ordinario.pdf;005/2016;canonico;596caf18d0f29844748b71e11c438585faf355aa1312db1248055deb1ae771fa;596caf18d0f29844748b71e11c438585faf355aa1312db1248055deb1ae771fa;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-00010_CT-005.2016-SUSPEITO_Ordinario.pdf;NE-2020-00010_CT-005.2016-SUSPEITO_Ordinario.pdf;NE-2020-00010_CT-005.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-00010_CT-005.2016_Ordinario.pdf;005/2016;canonico;e6ffd7d65b208657e8c686aa922570a0e153835f8a4f2bbfe57b1b851b71f2b9;e6ffd7d65b208657e8c686aa922570a0e153835f8a4f2bbfe57b1b851b71f2b9;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-00055_CT-014.2019-SUSPEITO_Ordinario.pdf;NE-2020-00055_CT-014.2019-SUSPEITO_Ordinario.pdf;NE-2020-00055_CT-014.2019_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-00055_CT-014.2019_Ordinario.pdf;014/2019;canonico;2e6681e5a6599a57745a9e5f69e68cca13558e5650cf2b9f69638311eb0d8ae6;2e6681e5a6599a57745a9e5f69e68cca13558e5650cf2b9f69638311eb0d8ae6;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-00025_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2020-00025_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2020-00025_CT-011.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-00025_CT-011.2016_Ordinario.pdf;011/2016;canonico;733f4631143062010a8209987aaa58dd95a0d5a15bace4dbe92f752585f15b0b;733f4631143062010a8209987aaa58dd95a0d5a15bace4dbe92f752585f15b0b;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2019-01393_CT-014.2019-SUSPEITO_Ordinario.pdf;NE-2019-01393_CT-014.2019-SUSPEITO_Ordinario.pdf;NE-2019-01393_CT-014.2019_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2019-01393_CT-014.2019_Ordinario.pdf;014/2019;canonico;afd05c132beeaf2476933c4f7eb28641c639b27b787945c5f1d562c1149e76d9;afd05c132beeaf2476933c4f7eb28641c639b27b787945c5f1d562c1149e76d9;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-00679_CT-014.2019-SUSPEITO_Ordinario.pdf;NE-2020-00679_CT-014.2019-SUSPEITO_Ordinario.pdf;NE-2020-00679_CT-014.2019_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-00679_CT-014.2019_Ordinario.pdf;014/2019;canonico;aafbd262b6b7aa80e395a69a06c521a1c68b27ed68088dc15360f95c8404a804;aafbd262b6b7aa80e395a69a06c521a1c68b27ed68088dc15360f95c8404a804;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-01095_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2020-01095_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2020-01095_CT-011.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-01095_CT-011.2016_Ordinario.pdf;011/2016;canonico;f8b9555ce7883cf64066ca6357736e59e9f2a8856feb37099764e8772203eb9e;f8b9555ce7883cf64066ca6357736e59e9f2a8856feb37099764e8772203eb9e;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-01094_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2020-01094_CT-011.2016-SUSPEITO_Ordinario.pdf;NE-2020-01094_CT-011.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2020-01094_CT-011.2016_Ordinario.pdf;011/2016;canonico;671a7a3c51802896b5a86158791b1287b42ad4a3da7e8a6ec296451a208fb8d7;671a7a3c51802896b5a86158791b1287b42ad4a3da7e8a6ec296451a208fb8d7;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2015-00090_CT-001.2011-SUSPEITO_Ordinario.pdf;NE-2015-00090_CT-001.2011-SUSPEITO_Ordinario.pdf;NE-2015-00090_CT-001.2011_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2015-00090_CT-001.2011_Ordinario.pdf;001/2011;canonico;e1b618455f5024e6706b50ac3c24be1b3c19319aa496ac53b0a4d7e3d331d951;e1b618455f5024e6706b50ac3c24be1b3c19319aa496ac53b0a4d7e3d331d951;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2021-0000802_CT-008.2021-SUSPEITO_Ordinario.pdf;NE-2021-0000802_CT-008.2021-SUSPEITO_Ordinario.pdf;NE-2021-0000802_CT-008.2021_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2021-0000802_CT-008.2021_Ordinario.pdf;008/2021;canonico;62c7d8b3fdacda5252c9a68b0d7a9e2a46e1bf0928198e12cc43ea01cf686ebe;62c7d8b3fdacda5252c9a68b0d7a9e2a46e1bf0928198e12cc43ea01cf686ebe;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2021-0000801_CT-005.2016-SUSPEITO_Ordinario.pdf;NE-2021-0000801_CT-005.2016-SUSPEITO_Ordinario.pdf;NE-2021-0000801_CT-005.2016_Ordinario.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\empenhos\NE-2021-0000801_CT-005.2016_Ordinario.pdf;005/2016;canonico;1970b8ce79ac8808925a0560f9ff6c056669df39f7fd3dbbe331d662ee627356;1970b8ce79ac8808925a0560f9ff6c056669df39f7fd3dbbe331d662ee627356;OK;
