nome_original;nome_novo;tipo;numero;orgao;cnpj;data;valor_principal;procedencia;estagio;score;confianca;caminho_original;caminho_novo;erro
45918.pdf;CONTRATO_PRODAM_2026-03-16_0d4426.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;19013.38;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\45918.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_0d4426.pdf;
45974.pdf;NF_PRODAM_2026-03-16_4cb63d.pdf;NF;;PRODAM;04407920000180;2026-03-16;23934.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\45974.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_4cb63d.pdf;
46657.pdf;CONTRATO_PRODAM_2026-03-16_dc8d16.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;19013.38;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\46657.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_dc8d16.pdf;
48133.pdf;CONTRATO_PRODAM_2026-03-16_3ae4e3.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;19027.65;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\48133.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_3ae4e3.pdf;
50968.pdf;CONTRATO_PRODAM_2026-03-16_0bfc38.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;31507.61;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\50968.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_0bfc38.pdf;
52720.pdf;NF_PRODAM_2026-03-16_b61b3f.pdf;NF;;PRODAM;04407920000180;2026-03-16;27704.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\52720.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_b61b3f.pdf;
52721.pdf;NF_PRODAM_2026-03-16_4a20ab.pdf;NF;;PRODAM;04407920000180;2026-03-16;2662.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\52721.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_4a20ab.pdf;
53469.pdf;NF_PRODAM_2026-03-16_311858.pdf;NF;;PRODAM;04407920000180;2026-03-16;2744.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\53469.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_311858.pdf;
53480.pdf;NF_PRODAM_2026-03-16_12bb0d.pdf;NF;;PRODAM;04407920000180;2026-03-16;28124.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\53480.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_12bb0d.pdf;
53588.pdf;CONTRATO_PRODAM_2026-03-16_6d4544.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;19447.95;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\53588.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_6d4544.pdf;
54161.pdf;NF_PRODAM_2026-03-16_b064d9.pdf;NF;;PRODAM;04407920000180;2026-03-16;28948.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\54161.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_b064d9.pdf;
54878.pdf;NF_PRODAM_2026-03-16_d678da.pdf;NF;;PRODAM;04407920000180;2026-03-16;2912.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\54878.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_d678da.pdf;
54979.pdf;NF_PRODAM_2026-03-16_cc2fb7.pdf;NF;;PRODAM;04407920000180;2026-03-16;29380.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\54979.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_cc2fb7.pdf;
55083.pdf;CONTRATO_122007_PRODAM_2026-03-16_19ba6d.pdf;CONTRATO;12/2007;PRODAM;04407920000180;2026-03-16;10000.00;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\55083.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_122007_PRODAM_2026-03-16_19ba6d.pdf;
55729.pdf;CONTRATO_122007_PRODAM_2026-03-16_6e6f17.pdf;CONTRATO;12/2007;PRODAM;04407920000180;2026-03-16;10000.00;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\55729.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_122007_PRODAM_2026-03-16_6e6f17.pdf;
55776.pdf;NF_PRODAM_2026-03-16_eec5bb.pdf;NF;;PRODAM;04407920000180;2026-03-16;2996.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\55776.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_eec5bb.pdf;
55857.pdf;NF_PRODAM_2026-03-16_773334.pdf;NF;;PRODAM;04407920000180;2026-03-16;29782.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\55857.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_773334.pdf;
56437.pdf;NF_PRODAM_2026-03-16_e92e4d.pdf;NF;;PRODAM;04407920000180;2026-03-16;30440.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\56437.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_e92e4d.pdf;
56438.pdf;NF_PRODAM_2026-03-16_6d0220.pdf;NF;;PRODAM;04407920000180;2026-03-16;3104.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\56438.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_6d0220.pdf;
56565.pdf;CONTRATO_122007_PRODAM_2026-03-16_21d9f9.pdf;CONTRATO;12/2007;PRODAM;04407920000180;2026-03-16;10000.00;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\56565.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_122007_PRODAM_2026-03-16_21d9f9.pdf;
57335.pdf;CONTRATO_122007_PRODAM_2026-03-16_755b25.pdf;CONTRATO;12/2007;PRODAM;04407920000180;2026-03-16;10000.00;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\57335.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_122007_PRODAM_2026-03-16_755b25.pdf;
57368.pdf;NF_PRODAM_2026-03-16_5138d1.pdf;NF;;PRODAM;04407920000180;2026-03-16;3170.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\57368.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_5138d1.pdf;
57369.pdf;NF_PRODAM_2026-03-16_b3feb4.pdf;NF;;PRODAM;04407920000180;2026-03-16;30856.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\57369.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_b3feb4.pdf;
58097.pdf;CONTRATO_122007_PRODAM_2026-03-16_e545f3.pdf;CONTRATO;12/2007;PRODAM;04407920000180;2026-03-16;10000.00;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\58097.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_122007_PRODAM_2026-03-16_e545f3.pdf;
58140.pdf;NF_PRODAM_2026-03-16_e1aaed.pdf;NF;;PRODAM;04407920000180;2026-03-16;31188.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\58140.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_e1aaed.pdf;
58180.pdf;NF_PRODAM_2026-03-16_24281f.pdf;NF;;PRODAM;04407920000180;2026-03-16;3380.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\58180.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_24281f.pdf;
58799.pdf;NF_PRODAM_2026-03-16_c48ea7.pdf;NF;;PRODAM;04407920000180;2026-03-16;3578.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\58799.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_c48ea7.pdf;
58908.pdf;CONTRATO_122007_PRODAM_2026-03-16_e8e6b5.pdf;CONTRATO;12/2007;PRODAM;04407920000180;2026-03-16;10000.00;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\58908.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_122007_PRODAM_2026-03-16_e8e6b5.pdf;
58909.pdf;NF_PRODAM_2026-03-16_732f2b.pdf;NF;;PRODAM;04407920000180;2026-03-16;31578.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\58909.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_732f2b.pdf;
58914.pdf;CONTRATO_PRODAM_2026-03-16_4b264a.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;18939.67;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\58914.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_4b264a.pdf;
59198.pdf;NF_PRODAM_2026-03-16_79bc9b.pdf;NF;;PRODAM;04407920000180;2026-03-16;2846.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\59198.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_79bc9b.pdf;
59683.pdf;NF_PRODAM_2026-03-16_e3164c.pdf;NF;;PRODAM;04407920000180;2026-03-16;31954.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\59683.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_e3164c.pdf;
59685.pdf;NF_PRODAM_2026-03-16_6bb27b.pdf;NF;;PRODAM;04407920000180;2026-03-16;3718.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\59685.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_6bb27b.pdf;
59751.pdf;CONTRATO_122007_PRODAM_2026-03-16_650d87.pdf;CONTRATO;12/2007;PRODAM;04407920000180;2026-03-16;10000.00;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\59751.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_122007_PRODAM_2026-03-16_650d87.pdf;
59754.pdf;CONTRATO_PRODAM_2026-03-16_e4ffd1.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;19012.25;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\59754.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_e4ffd1.pdf;
60318.pdf;NF_PRODAM_2026-03-16_0ddc6f.pdf;NF;;PRODAM;04407920000180;2026-03-16;32518.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\60318.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_0ddc6f.pdf;
60520.pdf;CONTRATO_102025_PRODAM_2026-03-16_ed3fb9.pdf;CONTRATO;10/2025;PRODAM;04407920000180;2026-03-16;3830.00;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\60520.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_102025_PRODAM_2026-03-16_ed3fb9.pdf;
60561.pdf;CONTRATO_122007_PRODAM_2026-03-16_0da2aa.pdf;CONTRATO;12/2007;PRODAM;04407920000180;2026-03-16;10000.00;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\60561.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_122007_PRODAM_2026-03-16_0da2aa.pdf;
60564.pdf;CONTRATO_PRODAM_2026-03-16_02988a.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;18760.58;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CAIXA\60564.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_02988a.pdf;
56207.pdf;CONTRATO_PRODAM_2026-03-16_c12266.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;38878.21;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CPA\56207.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_c12266.pdf;
56914.pdf;CONTRATO_PRODAM_2026-03-16_aa4786.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;40712.35;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CPA\56914.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_aa4786.pdf;
57740.pdf;CONTRATO_PRODAM_2026-03-16_754e84.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;43082.44;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CPA\57740.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_754e84.pdf;
58344.pdf;CONTRATO_PRODAM_2026-03-16_ef365f.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;32661.19;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CPA\58344.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_ef365f.pdf;
59648.pdf;CONTRATO_PRODAM_2026-03-16_9f6aa8.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;10484.77;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CPA\59648.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_9f6aa8.pdf;
60298.pdf;CONTRATO_PRODAM_2026-03-16_f86642.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;12.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\CPA\60298.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_f86642.pdf;
54359.pdf;CONTRATO_PRODAM_2026-03-17_2065f0.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;808.35;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\EASYTECH\54359.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_2065f0.pdf;
55202.pdf;CONTRATO_PRODAM_2026-03-17_9a946c.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;242.51;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\EASYTECH\55202.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_9a946c.pdf;
55458.pdf;CONTRATO_PRODAM_2026-03-17_885c42.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;613.94;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\EASYTECH\55458.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_885c42.pdf;
56271.pdf;CONTRATO_PRODAM_2026-03-17_ff60c4.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;877.06;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\EASYTECH\56271.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_ff60c4.pdf;
56714.pdf;CONTRATO_PRODAM_2026-03-17_9a2881.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;877.06;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\EASYTECH\56714.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_9a2881.pdf;
57539.pdf;CONTRATO_PRODAM_2026-03-17_4b8888.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;877.06;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\EASYTECH\57539.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_4b8888.pdf;
58412.pdf;CONTRATO_PRODAM_2026-03-17_89a2a6.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;877.06;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\EASYTECH\58412.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_89a2a6.pdf;
59215.pdf;CONTRATO_PRODAM_2026-03-17_9ea63d.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;877.06;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\EASYTECH\59215.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_9ea63d.pdf;
60085.pdf;CONTRATO_PRODAM_2026-03-17_7c8d36.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;877.06;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\EASYTECH\60085.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_7c8d36.pdf;
faturas_devidas IMMU.pdf;CONTRATO_2025-08-14_6691f5.pdf;CONTRATO;;;;2025-08-14;;P1-DOC;nativo;1.0;0.5;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\faturas_devidas IMMU.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_2025-08-14_6691f5.pdf;
faturas_em_aberto IMMU.pdf;CONTRATO_1900-01-01_a55a5c.pdf;CONTRATO;;;;1900-01-01;;P1-DOC;nativo;1.0;0.5;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\faturas_em_aberto IMMU.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_1900-01-01_a55a5c.pdf;
