caminho_original;nome_original;nome_novo;caminho_novo;sha256_antes;sha256_depois;tipo_final;status;erro
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136193.pdf;fatura_DETRAN_136193.pdf;NF-32775_CT-indefinido_DETRAN_2022-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-32775_CT-indefinido_DETRAN_2022-10.pdf;c5f2d846323eb5285d1070b18f399a3c0807166f39531ebd7b1ba71f1d02b082;c5f2d846323eb5285d1070b18f399a3c0807166f39531ebd7b1ba71f1d02b082;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136421.pdf;fatura_DETRAN_136421.pdf;NF-33077_CT-indefinido_DETRAN_2022-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-33077_CT-indefinido_DETRAN_2022-10.pdf;5de169fb64dfe749e8b15ef6d030fb6bc674e172a159a473204b05b809d35deb;5de169fb64dfe749e8b15ef6d030fb6bc674e172a159a473204b05b809d35deb;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136195.pdf;fatura_DETRAN_136195.pdf;NF-32772_CT-indefinido_DETRAN_2022-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-32772_CT-indefinido_DETRAN_2022-10.pdf;a329d3a99f21ee6370fcd2a6e9667ff0d42a0518aabe977a4039f0dfb23e8b48;a329d3a99f21ee6370fcd2a6e9667ff0d42a0518aabe977a4039f0dfb23e8b48;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136423.pdf;fatura_DETRAN_136423.pdf;NF-33080_CT-indefinido_DETRAN_2022-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-33080_CT-indefinido_DETRAN_2022-10.pdf;cd22d832891ab643eedbf0a18cd7c1b5c6d82ffe0f0f117906d63b16af3a0b80;cd22d832891ab643eedbf0a18cd7c1b5c6d82ffe0f0f117906d63b16af3a0b80;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136866.pdf;fatura_DETRAN_136866.pdf;NF-33435_CT-indefinido_DETRAN_2022-11.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-33435_CT-indefinido_DETRAN_2022-11.pdf;1d7e13233379fc1d2ef326b36fdf09c5845a019dc543b9e5c358661d2cc17310;1d7e13233379fc1d2ef326b36fdf09c5845a019dc543b9e5c358661d2cc17310;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136422.pdf;fatura_DETRAN_136422.pdf;NF-33078_CT-indefinido_DETRAN_2022-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-33078_CT-indefinido_DETRAN_2022-10.pdf;d82647d8c99699ad3a1ea45ade54b90c3a763d168db4de40799013c9151900d2;d82647d8c99699ad3a1ea45ade54b90c3a763d168db4de40799013c9151900d2;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136864.pdf;fatura_DETRAN_136864.pdf;NF-33437_CT-indefinido_DETRAN_2022-11.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-33437_CT-indefinido_DETRAN_2022-11.pdf;78fa938cbae0c6669820f5b888c77f18fff0ff7b40b3af450df9b02978a132a9;78fa938cbae0c6669820f5b888c77f18fff0ff7b40b3af450df9b02978a132a9;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136863.pdf;fatura_DETRAN_136863.pdf;NF-33439_CT-indefinido_DETRAN_2022-11.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-33439_CT-indefinido_DETRAN_2022-11.pdf;a64e6705256f9e25bcfbde4e1e1333253134f120326e9e0f9ef34fd8a9f82107;a64e6705256f9e25bcfbde4e1e1333253134f120326e9e0f9ef34fd8a9f82107;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137102.pdf;fatura_DETRAN_137102.pdf;NF-33741_CT-indefinido_DETRAN_2022-11.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-33741_CT-indefinido_DETRAN_2022-11.pdf;07b14f5ea5e2615b7d0de20cea98398190619ac559d75bd9ef9184a9582a98dd;07b14f5ea5e2615b7d0de20cea98398190619ac559d75bd9ef9184a9582a98dd;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137098.pdf;fatura_DETRAN_137098.pdf;NF-33736_CT-indefinido_DETRAN_2022-11.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-33736_CT-indefinido_DETRAN_2022-11.pdf;516a98392298ac809be0067bb3f67b354dd7dc2547e6369580df4d36e4358db3;516a98392298ac809be0067bb3f67b354dd7dc2547e6369580df4d36e4358db3;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137097.pdf;fatura_DETRAN_137097.pdf;NF-33735_CT-indefinido_DETRAN_2022-11.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-33735_CT-indefinido_DETRAN_2022-11.pdf;d3ede1a34839b5970599150f93e0b290d2d6343c4c82d880ea332ce8a5e699a7;d3ede1a34839b5970599150f93e0b290d2d6343c4c82d880ea332ce8a5e699a7;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137918.pdf;fatura_DETRAN_137918.pdf;NF-34478_CT-indefinido_DETRAN_2022-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-34478_CT-indefinido_DETRAN_2022-12.pdf;3d2c1af86c4da2366e5eff4d5cb35cf50cc13aaff03006868faffd92678537b6;3d2c1af86c4da2366e5eff4d5cb35cf50cc13aaff03006868faffd92678537b6;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137474.pdf;fatura_DETRAN_137474.pdf;NF-34040_CT-indefinido_DETRAN_2022-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-34040_CT-indefinido_DETRAN_2022-12.pdf;046e32dfeb03f112043538e4963adc8029f692a7695b116ed3cd48345535aa2e;046e32dfeb03f112043538e4963adc8029f692a7695b116ed3cd48345535aa2e;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137916.pdf;fatura_DETRAN_137916.pdf;NF-34476_CT-indefinido_DETRAN_2022-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-34476_CT-indefinido_DETRAN_2022-12.pdf;9e7d5c62c2fb213cc009de63d5b61a0730b17e38f9e20634bea65e571257260c;9e7d5c62c2fb213cc009de63d5b61a0730b17e38f9e20634bea65e571257260c;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137570.pdf;fatura_DETRAN_137570.pdf;NF-34125_CT-indefinido_DETRAN_2022-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-34125_CT-indefinido_DETRAN_2022-12.pdf;1b777931c8f80a2cd61d9899443799a2f6c3319b97ca704772271b3428a65164;1b777931c8f80a2cd61d9899443799a2f6c3319b97ca704772271b3428a65164;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137917.pdf;fatura_DETRAN_137917.pdf;NF-34477_CT-indefinido_DETRAN_2022-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-34477_CT-indefinido_DETRAN_2022-12.pdf;0cf2d61491b17efcf7e0144fbfa9083dc219cad098e3770d30518ec402c6c124;0cf2d61491b17efcf7e0144fbfa9083dc219cad098e3770d30518ec402c6c124;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137475.pdf;fatura_DETRAN_137475.pdf;NF-34037_CT-indefinido_DETRAN_2022-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-34037_CT-indefinido_DETRAN_2022-12.pdf;69b6168151c47f936b10001179f377c1d2797cf458b26e061218c4c77fbe0dac;69b6168151c47f936b10001179f377c1d2797cf458b26e061218c4c77fbe0dac;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_162973.pdf;fatura_DETRAN_162973.pdf;NF-57984_CT-indefinido_DETRAN_2025-09.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-57984_CT-indefinido_DETRAN_2025-09.pdf;a7ed763e98ffdadf8f94c8d924281d3aa999a8af599ce81c7d57794ef5233ea8;a7ed763e98ffdadf8f94c8d924281d3aa999a8af599ce81c7d57794ef5233ea8;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137477.pdf;fatura_DETRAN_137477.pdf;NF-34041_CT-indefinido_DETRAN_2022-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-34041_CT-indefinido_DETRAN_2022-12.pdf;fdf739e195973d1d0aa40b873a45499bcb0c788b48b90cd5a056ce4da74f14af;fdf739e195973d1d0aa40b873a45499bcb0c788b48b90cd5a056ce4da74f14af;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137571.pdf;fatura_DETRAN_137571.pdf;NF-34127_CT-indefinido_DETRAN_2022-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-34127_CT-indefinido_DETRAN_2022-12.pdf;9d3f3a51b961f3b7586f68d7d6088b9c8fb4be3818a8ec83efd6bd7b425fc9cd;9d3f3a51b961f3b7586f68d7d6088b9c8fb4be3818a8ec83efd6bd7b425fc9cd;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_155743.pdf;fatura_DETRAN_155743.pdf;NF-50934_CT-indefinido_DETRAN_2024-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-50934_CT-indefinido_DETRAN_2024-12.pdf;3c3f0742df4ebac6c3b1c79f6e29b1f05a48075887fb4413a0c3fe250b826ada;3c3f0742df4ebac6c3b1c79f6e29b1f05a48075887fb4413a0c3fe250b826ada;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_162971.pdf;fatura_DETRAN_162971.pdf;NF-57985_CT-indefinido_DETRAN_2025-09.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-57985_CT-indefinido_DETRAN_2025-09.pdf;043fdf93a773658c73be1b6d745415dbcd7df2c5d09592a1211481d598524005;043fdf93a773658c73be1b6d745415dbcd7df2c5d09592a1211481d598524005;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137569.pdf;fatura_DETRAN_137569.pdf;NF-34126_CT-indefinido_DETRAN_2022-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-34126_CT-indefinido_DETRAN_2022-12.pdf;34529c94ff271ed383eca9140185b65aec045d9103e347e6e105fe2c2ed2fe45;34529c94ff271ed383eca9140185b65aec045d9103e347e6e105fe2c2ed2fe45;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_155538.pdf;fatura_DETRAN_155538.pdf;NF-50727_CT-indefinido_DETRAN_2024-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-50727_CT-indefinido_DETRAN_2024-12.pdf;9eb79bdf52bd732c4282c5754583be2043e3e1d29d28740a3a205ed4c1d52246;9eb79bdf52bd732c4282c5754583be2043e3e1d29d28740a3a205ed4c1d52246;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_163143.pdf;fatura_DETRAN_163143.pdf;NF-58129_CT-indefinido_DETRAN_2025-09.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-58129_CT-indefinido_DETRAN_2025-09.pdf;79c263a6bd485238277bd2aeb51c6b30f4822cc851ffbcb163028ff669ae8d47;79c263a6bd485238277bd2aeb51c6b30f4822cc851ffbcb163028ff669ae8d47;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164000.pdf;fatura_DETRAN_164000.pdf;NF-58948_CT-indefinido_DETRAN_2025-09.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-58948_CT-indefinido_DETRAN_2025-09.pdf;16211dd91d3310e6ee028a7da2e05d1832bc3fdfb437c0164f56bbf279f1df91;16211dd91d3310e6ee028a7da2e05d1832bc3fdfb437c0164f56bbf279f1df91;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164004.pdf;fatura_DETRAN_164004.pdf;NF-58945_CT-indefinido_DETRAN_2025-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-58945_CT-indefinido_DETRAN_2025-10.pdf;7bce03054a4f7ec9efcd94cd5cae7c43e1d7afd94ea6173f5c5e17b48b0a8e40;7bce03054a4f7ec9efcd94cd5cae7c43e1d7afd94ea6173f5c5e17b48b0a8e40;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164005.pdf;fatura_DETRAN_164005.pdf;NF-58947_CT-indefinido_DETRAN_2025-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-58947_CT-indefinido_DETRAN_2025-10.pdf;7fc96d1a21a4083a63f4ba84854dd5782d336f647e0bdb4f53b478b59f7120bc;7fc96d1a21a4083a63f4ba84854dd5782d336f647e0bdb4f53b478b59f7120bc;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_163822.pdf;fatura_DETRAN_163822.pdf;NF-58784_CT-indefinido_DETRAN_2025-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-58784_CT-indefinido_DETRAN_2025-10.pdf;c02a756dbdab26448a75f685689a4df3dff2542b5a9ea0ec6b1e01551ab8f9fc;c02a756dbdab26448a75f685689a4df3dff2542b5a9ea0ec6b1e01551ab8f9fc;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_163999.pdf;fatura_DETRAN_163999.pdf;NF-58949_CT-indefinido_DETRAN_2025-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-58949_CT-indefinido_DETRAN_2025-10.pdf;33eed8368aa2a6fa9b2189f1f01edb073cb7d6a2cd31c091a1b6758564a94a74;33eed8368aa2a6fa9b2189f1f01edb073cb7d6a2cd31c091a1b6758564a94a74;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164621.pdf;fatura_DETRAN_164621.pdf;NF-59663_CT-indefinido_DETRAN_2025-11.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-59663_CT-indefinido_DETRAN_2025-11.pdf;dc4d264f6c5c813345cc2d4ba0ccf361cfe66144c4f1e6363839bb8961cbbe36;dc4d264f6c5c813345cc2d4ba0ccf361cfe66144c4f1e6363839bb8961cbbe36;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164006.pdf;fatura_DETRAN_164006.pdf;NF-58946_CT-indefinido_DETRAN_2025-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-58946_CT-indefinido_DETRAN_2025-10.pdf;c7c4927286e2619571499e0d35c8bf8b07c4543666b9051eb917dc829c76244f;c7c4927286e2619571499e0d35c8bf8b07c4543666b9051eb917dc829c76244f;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_163820.pdf;fatura_DETRAN_163820.pdf;NF-58775_CT-indefinido_DETRAN_2025-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-58775_CT-indefinido_DETRAN_2025-10.pdf;cb8b27a36c8fe62e7c09b447dde70d25e2abb5e005fa6e6b90d3fb3b581152f3;cb8b27a36c8fe62e7c09b447dde70d25e2abb5e005fa6e6b90d3fb3b581152f3;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164300.pdf;fatura_DETRAN_164300.pdf;NF-59259_CT-indefinido_DETRAN_2025-11.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-59259_CT-indefinido_DETRAN_2025-11.pdf;3c37a64ad5b1b0ca9725af2d2bc8949399a0fdc2378f00b5049a23c45cc47382;3c37a64ad5b1b0ca9725af2d2bc8949399a0fdc2378f00b5049a23c45cc47382;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164797.pdf;fatura_DETRAN_164797.pdf;NF-59725_CT-indefinido_DETRAN_2025-11.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-59725_CT-indefinido_DETRAN_2025-11.pdf;553fd34afbbe417045d4965a1c63dc6c40fa2262ae576d7c84a892f08b4b5dd5;553fd34afbbe417045d4965a1c63dc6c40fa2262ae576d7c84a892f08b4b5dd5;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165068.pdf;fatura_DETRAN_165068.pdf;NF-60047_CT-indefinido_DETRAN_2025-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-60047_CT-indefinido_DETRAN_2025-12.pdf;5a46b3177d0131c498c74c81300dd08ac01c829264b2df67f9e6c68211583460;5a46b3177d0131c498c74c81300dd08ac01c829264b2df67f9e6c68211583460;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165071.pdf;fatura_DETRAN_165071.pdf;NF-59981_CT-indefinido_DETRAN_2025-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-59981_CT-indefinido_DETRAN_2025-12.pdf;9e6d223bec485b1c7e3434666a4f4229ced2f997f892c90ee590eddbf165f7a1;9e6d223bec485b1c7e3434666a4f4229ced2f997f892c90ee590eddbf165f7a1;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165062.pdf;fatura_DETRAN_165062.pdf;NF-60045_CT-indefinido_DETRAN_2025-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-60045_CT-indefinido_DETRAN_2025-12.pdf;8615c07496ed415a63086b79a021607cc61bcc08f2edcae36b15de38fa4d7c38;8615c07496ed415a63086b79a021607cc61bcc08f2edcae36b15de38fa4d7c38;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165066.pdf;fatura_DETRAN_165066.pdf;NF-60040_CT-indefinido_DETRAN_2025-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-60040_CT-indefinido_DETRAN_2025-12.pdf;752ace515d0c2ebee73b4ab4c0d866a124279acf045910ff7ebdc3f480b99476;752ace515d0c2ebee73b4ab4c0d866a124279acf045910ff7ebdc3f480b99476;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165136.pdf;fatura_DETRAN_165136.pdf;NF-60048_CT-indefinido_DETRAN_2025-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-60048_CT-indefinido_DETRAN_2025-12.pdf;b10752eeaec26b386a092b2426f70d6a693215fa2091163f741b61f830967b06;b10752eeaec26b386a092b2426f70d6a693215fa2091163f741b61f830967b06;NF;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165069.pdf;fatura_DETRAN_165069.pdf;NF-60534_CT-indefinido_DETRAN_2025-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\NF-60534_CT-indefinido_DETRAN_2025-12.pdf;347228c49bd593900e25a2234f1ed6ac6606234ec6408927b33d13500d25a096;347228c49bd593900e25a2234f1ed6ac6606234ec6408927b33d13500d25a096;NF;OK;
