caminho_original;nome_original;nome_canonico;tipo_hint_path;tipo_final;contrato;numero;objeto;fora_escopo;confianca;tem_texto;tem_texto_util;len_texto;sha256;tamanho_bytes;raiz;status
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_4123_CONVERTIDO.pdf;empenho_DETRAN_view_4123_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_4123_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1993;8598c46a75f61c5d6da9e55de322b128bb994f8630924041261bbea634cb9d5c;70219;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_4020_CONVERTIDO.pdf;empenho_DETRAN_view_4020_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_4020_CONVERTIDO.pdf;;Indefinido;023/2014;;indefinido;1;0.25;1;1;1995;1f7912dbd758ba4c4a9dc09b0760430e3889a41d2cf101a4214945a18e754c9d;71219;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_509_CONVERTIDO.pdf;empenho_DETRAN_view_509_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_509_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1796;51b770c611aca1845fe27398144db075e6111d750dde3218ef84160459fff56b;70519;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_512_CONVERTIDO.pdf;empenho_DETRAN_view_512_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_512_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1796;6a65aa8ee696e95b8c99df273b48ff45c70b7f83de5f71bcdfb36c19fe52560a;70093;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_516_CONVERTIDO.pdf;empenho_DETRAN_view_516_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_516_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1786;9831e013c6ea8faba8c06f3324dd53ee11c5a4687fd8dfc2a6983bccb7cccd6b;68993;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_4022_CONVERTIDO.pdf;empenho_DETRAN_view_4022_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_4022_CONVERTIDO.pdf;;Indefinido;025/2014;;indefinido;1;0.25;1;1;1981;071930156445dcbf286c9031c470ab004c5f7d096ed0708229339db6609d797a;71481;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_511_CONVERTIDO.pdf;empenho_DETRAN_view_511_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_511_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1796;05effbbc5fd7be4dec30af721df81bb23505532f5b8b409519a581cece29742e;70088;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_515_CONVERTIDO.pdf;empenho_DETRAN_view_515_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_515_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1779;98aeb241790a524fa2beda28c0a20e8281434263591f8adac4b2b86d5930aaa7;69852;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_4545_CONVERTIDO.pdf;empenho_DETRAN_view_4545_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_4545_CONVERTIDO.pdf;;Indefinido;011/2016;;indefinido;1;0.25;1;1;1808;a42ae301aa76b11cb3ffabf0653ec2ca19e6a3b956b60670011549423281a268;69631;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_513_CONVERTIDO.pdf;empenho_DETRAN_view_513_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_513_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1786;9234511a2a14bf6516b699e4ce18a1fdab434539a8d4dc6de537c368b7538f82;69458;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_518_CONVERTIDO.pdf;empenho_DETRAN_view_518_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_518_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1780;10906ee8679d64835603c2d41612c9001e7d5423950fcf0f81f5ee962d9e2ced;69781;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_514_CONVERTIDO.pdf;empenho_DETRAN_view_514_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_514_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1779;b189a3a92717196cc87a4263b2959c006fd29e0ba8428f6c6014dcea17665f14;69461;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_510_CONVERTIDO.pdf;empenho_DETRAN_view_510_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_510_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1794;ef1a925bf0f0235d42ea6bdb483298fddb4c3d32daa0840584b0c6acff091c54;70088;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_621_CONVERTIDO.pdf;empenho_DETRAN_view_621_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_621_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1773;8838055b5438364bd34b9d9109dffccea69c9af779dd5d3d9b3affc9d69b59c6;69471;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_517_CONVERTIDO.pdf;empenho_DETRAN_view_517_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_517_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1780;ec82d2bb1c7183a9be72b54cf0841784ee31ff33f7829e6fd9fc7882aa358e4f;69936;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_519_CONVERTIDO.pdf;empenho_DETRAN_view_519_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_519_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1746;5f6506c7b606b80b4322e9cf32a7fa9b0c7033d5bcfa41efe6f1d5cc94c1926e;69124;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_625_CONVERTIDO.pdf;empenho_DETRAN_view_625_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_625_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1750;88d326ef4c09324970cb7e3e21b2fc4c5ddd0fe03d827e4165c566d1a05c5314;69276;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_622_CONVERTIDO.pdf;empenho_DETRAN_view_622_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_622_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1756;597b271646e295678728d0a29326e2d77b01efa2d05b9ed7fc95bbdbc1c60f8f;69044;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8362_CONVERTIDO.pdf;empenho_DETRAN_view_8362_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_8362_CONVERTIDO.pdf;;Indefinido;022/2014;;indefinido;1;0.25;1;1;1838;6fd77080fbb0bb0295baa9dc5be287c417877fef373d70166f5b1bf7aa05adff;69983;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_626_CONVERTIDO.pdf;empenho_DETRAN_view_626_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_626_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1732;aef38a6d77c834031c032142bc3d5228a16136e8e425101fe99a81da3943cfc3;69038;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_624_CONVERTIDO.pdf;empenho_DETRAN_view_624_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_624_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1758;9c154d1e8c1a5c2a5357b77aa85a986bc6b245f0de6c78b891ea01943187a70c;70472;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8266_CONVERTIDO.pdf;empenho_DETRAN_view_8266_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_8266_CONVERTIDO.pdf;;Indefinido;022/2014;;indefinido;1;0.25;1;1;1840;c6e9ca5cfa9ed897ff145f88e77a30bb8cfe5746ce8184f73bb13ba01cc15eb5;69214;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_623_CONVERTIDO.pdf;empenho_DETRAN_view_623_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_623_CONVERTIDO.pdf;;Indefinido;;;indefinido;1;0.10;1;1;1740;ca6c336ed35eb9001e1fabe9e6fd30686b834dec445eb72b0e4d1747eb3ba330;68484;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8280_CONVERTIDO.pdf;empenho_DETRAN_view_8280_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_8280_CONVERTIDO.pdf;;Indefinido;017/2016;;indefinido;1;0.25;1;1;1844;9486a25aa59ada600a03e5010c7787d76afd5e4df67ad2727f177ff464f0b82d;69518;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8356_CONVERTIDO.pdf;empenho_DETRAN_view_8356_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_8356_CONVERTIDO.pdf;;Indefinido;023/2014;;indefinido;1;0.25;1;1;1836;b5df3fe6d8fd67bae37051cc648c39ba7648e8e1d0cc27b5678b7f379dd7aaef;70661;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8772_CONVERTIDO.pdf;empenho_DETRAN_view_8772_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_8772_CONVERTIDO.pdf;;Indefinido;017/2015;;indefinido;1;0.25;1;1;1931;cf412d95a361de3bf7ab4e366777dbc852d452635a30be05e91bfce6f092ccd7;70963;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8903_CONVERTIDO.pdf;empenho_DETRAN_view_8903_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_8903_CONVERTIDO.pdf;;Indefinido;017/2015;;indefinido;1;0.25;1;1;1828;e094b782feaecc9099a3c5c5e2e321ef7d7eddf0bffa0bf0d6ef42b15b9d5119;70654;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8364_CONVERTIDO.pdf;empenho_DETRAN_view_8364_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_8364_CONVERTIDO.pdf;;Indefinido;025/2014;;indefinido;1;0.25;1;1;1833;8d5a67289e1f7942c3edc5baa1395e3eb788513dcd62faa25f91babbad7e5d01;70658;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8901_CONVERTIDO.pdf;empenho_DETRAN_view_8901_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_8901_CONVERTIDO.pdf;;Indefinido;028/2012;;indefinido;1;0.25;1;1;1836;ca35c2aa006e10e3c422ac936264875c48b10ffa73888286f2c2c0c3c2d038cd;70680;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8904_CONVERTIDO.pdf;empenho_DETRAN_view_8904_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_8904_CONVERTIDO.pdf;;Indefinido;025/2014;;indefinido;1;0.25;1;1;1837;bb486018ab8c926448933127593de80f7a9f1186219f29dc39b79ca85ca8c755;70676;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8926_CONVERTIDO.pdf;empenho_DETRAN_view_8926_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_8926_CONVERTIDO.pdf;;Indefinido;022/2014;;indefinido;1;0.25;1;1;2009;9082744b27763b0969675ed978fbbecbae14fdeb87538aea25241ecc0e353748;70986;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9039_CONVERTIDO.pdf;empenho_DETRAN_view_9039_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9039_CONVERTIDO.pdf;;Indefinido;004/2016;;indefinido;1;0.25;1;1;2036;fce2c7501eb312f2ca80e6d3966f5674166df0d6a0aeff7e66fe063a8c35c4cb;70229;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9062_CONVERTIDO.pdf;empenho_DETRAN_view_9062_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9062_CONVERTIDO.pdf;;Indefinido;017/2015;;indefinido;1;0.25;1;1;1825;f68a8896d6d258f3c2691e6cd93860e9f0f24624c66689b6e38be0af011c7a55;70653;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9034_CONVERTIDO.pdf;empenho_DETRAN_view_9034_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9034_CONVERTIDO.pdf;;Indefinido;023/2014;;indefinido;1;0.25;1;1;1824;8418e91a84cba6b8fd6c840a71b45acd5a4a50733658eec694fd4bfea87973cc;70223;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8884_CONVERTIDO.pdf;empenho_DETRAN_view_8884_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_8884_CONVERTIDO.pdf;;Indefinido;017/2015;;indefinido;1;0.25;1;1;1873;3507a7ff9a1cb9b0be4053d2684fb3f3e851a7ab3d23691f3a025d0e783fb3db;71040;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9144_CONVERTIDO.pdf;empenho_DETRAN_view_9144_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9144_CONVERTIDO.pdf;;Indefinido;005/2016;;indefinido;1;0.25;1;1;1972;4dd3f456c6f3500049e167d98a948598cce3ea95b44eb2716b9fee28bd0dded2;70424;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9114_CONVERTIDO.pdf;empenho_DETRAN_view_9114_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9114_CONVERTIDO.pdf;;Indefinido;011/2016;;indefinido;1;0.25;1;1;1954;76e762ddf1113932c4b7e24b0eec9da4ae28ee2b0dd0e05f9482d41b08075fe0;70375;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9156_CONVERTIDO.pdf;empenho_DETRAN_view_9156_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9156_CONVERTIDO.pdf;;Indefinido;022/2014;;indefinido;1;0.25;1;1;1915;046ad9850726a12029818fee19c5f8661711ea0a19fecf22427893cf785fc809;70468;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9184_CONVERTIDO.pdf;empenho_DETRAN_view_9184_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9184_CONVERTIDO.pdf;;Indefinido;023/2014;;indefinido;1;0.25;1;1;1876;fa50f8268111513c96a856eb83f048ec8e49b560dd968c50af592465051abcfa;70346;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9100_CONVERTIDO.pdf;empenho_DETRAN_view_9100_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9100_CONVERTIDO.pdf;;Indefinido;017/2015;;indefinido;1;0.25;1;1;2039;9ef6e11b73254a03b6cb16c1107e8b1c45456de5aa90e3cbce0bafde8cf33b1f;71189;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9136_CONVERTIDO.pdf;empenho_DETRAN_view_9136_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9136_CONVERTIDO.pdf;;Indefinido;025/2014;;indefinido;1;0.25;1;1;1948;550a9887dfc24f1b328fb5ab8379be77241a81f0bfd925796982feb9ff1c27bf;69916;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9126_CONVERTIDO.pdf;empenho_DETRAN_view_9126_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9126_CONVERTIDO.pdf;;Indefinido;028/2012;;indefinido;1;0.25;1;1;1921;6215c7f4722a50a6ce7eda249378a2e28d034f8faa2cec205e78ace0d308a97d;71665;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9954_CONVERTIDO.pdf;empenho_DETRAN_view_9954_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9954_CONVERTIDO.pdf;;Indefinido;025/2014;;indefinido;1;0.25;1;1;1831;96799ddbf112a1302427ad78aae658143407d87b3abcff0c76722da3eab11967;70689;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9081_CONVERTIDO.pdf;empenho_DETRAN_view_9081_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9081_CONVERTIDO.pdf;;Indefinido;027/2014;;indefinido;1;0.25;1;1;1979;65ecac6367dba7ef160b28a9cc72aba661ca74bcac7d1b2d0486a7e887a1b7a2;70741;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9951_CONVERTIDO.pdf;empenho_DETRAN_view_9951_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9951_CONVERTIDO.pdf;;Indefinido;005/2016;;indefinido;1;0.25;1;1;1826;882784b26cd1fd3e4e3c883126b91e111472050bbc3bdcce561e220ecbf56fb7;70684;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9118_CONVERTIDO.pdf;empenho_DETRAN_view_9118_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9118_CONVERTIDO.pdf;;Indefinido;028/2012;;indefinido;1;0.25;1;1;1823;8ac307b3c1006212e73d70c52e51738d7a1e27b596786440ef7a13f922073d01;70653;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9977_CONVERTIDO.pdf;empenho_DETRAN_view_9977_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9977_CONVERTIDO.pdf;;Indefinido;011/2016;;indefinido;1;0.25;1;1;1831;8b89b5434f5c0d6914a675fe978208897cebfb104b8c7b00b9175590dd3405ee;70693;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9947_CONVERTIDO.pdf;empenho_DETRAN_view_9947_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9947_CONVERTIDO.pdf;;Indefinido;017/2016;;indefinido;1;0.25;1;1;1833;23bce42fe14e421556b933ebc07f422238588a427b3e201f3433d3109c3e958c;70391;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9975_CONVERTIDO.pdf;empenho_DETRAN_view_9975_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9975_CONVERTIDO.pdf;;Indefinido;022/2014;;indefinido;1;0.25;1;1;1838;2dff2dfccb6cd9878225d79409dcc35db779a7638d17643afef0bbc152d94d38;70529;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9989_CONVERTIDO.pdf;empenho_DETRAN_view_9989_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9989_CONVERTIDO.pdf;;Indefinido;004/2016;;indefinido;1;0.25;1;1;2084;861734d3454233af0671ebd33b711cd5a55189dac8ed1284a3b4628d164c4eee;71874;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9968_CONVERTIDO.pdf;empenho_DETRAN_view_9968_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9968_CONVERTIDO.pdf;;Indefinido;023/2014;;indefinido;1;0.25;1;1;1831;ccb81c1337434c59a6ba64aafdadd29f91a93020e87a576fc4788de2434120f4;70528;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9969_CONVERTIDO.pdf;empenho_DETRAN_view_9969_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9969_CONVERTIDO.pdf;;Indefinido;027/2014;;indefinido;1;0.25;1;1;1832;dcbaaac8cb24cbf849aa12fa9a90ea71aa37d0b66009f607a736dfb681fec5f9;70686;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9974_CONVERTIDO.pdf;empenho_DETRAN_view_9974_CONVERTIDO.pdf;INDEFINIDO_empenho_DETRAN_view_9974_CONVERTIDO.pdf;;Indefinido;028/2012;;indefinido;1;0.25;1;1;1834;cb715492fd7b95dcad4a02ed48aa941c97de05272dddd19803370e2abf35c981;70686;SPCF_EXTRACAO;OK
