caminho;nome;raiz;tipo;numero;orgao;cnpj;data;valor;confianca
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_128159_E.pdf;fatura_128159_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_128156_E.pdf;fatura_128156_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_128165_E.pdf;fatura_128165_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_128169_E.pdf;fatura_128169_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_128168_E.pdf;fatura_128168_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_128167_E.pdf;fatura_128167_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_129515_E.pdf;fatura_129515_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-12-22;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_130540_E.pdf;fatura_130540_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-02-15;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_128166_E.pdf;fatura_128166_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_129612_E.pdf;fatura_129612_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-12-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_128171_E.pdf;fatura_128171_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_129613_E.pdf;fatura_129613_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-12-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_128770_E.pdf;fatura_128770_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-11-26;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_131182_E.pdf;fatura_131182_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-03-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_132600_E.pdf;fatura_132600_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-05-16;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_133362_E.pdf;fatura_133362_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-06-15;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_134418_E.pdf;fatura_134418_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-07-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_134316_E.pdf;fatura_134316_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-07-25;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_134419_E.pdf;fatura_134419_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-07-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_131912_E.pdf;fatura_131912_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-04-18;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_134497_E.pdf;fatura_134497_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-07-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_134801_E.pdf;fatura_134801_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-16;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_134804_E.pdf;fatura_134804_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-16;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_134318_E.pdf;fatura_134318_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-07-25;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_135063_E.pdf;fatura_135063_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-26;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_135064_E.pdf;fatura_135064_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-26;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_135060_E.pdf;fatura_135060_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-26;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_135065_E.pdf;fatura_135065_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-26;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_134802_E.pdf;fatura_134802_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-16;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_135488_E.pdf;fatura_135488_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-15;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_134317_E.pdf;fatura_134317_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-07-25;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_135487_E.pdf;fatura_135487_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-15;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_135857_E.pdf;fatura_135857_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_135059_E.pdf;fatura_135059_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-26;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_135858_E.pdf;fatura_135858_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_135860_E.pdf;fatura_135860_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_135490_E.pdf;fatura_135490_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-15;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_136195_E.pdf;fatura_136195_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_135864_E.pdf;fatura_135864_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_136192_E.pdf;fatura_136192_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_135861_E.pdf;fatura_135861_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_135863_E.pdf;fatura_135863_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_136193_E.pdf;fatura_136193_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_136421_E.pdf;fatura_136421_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_136423_E.pdf;fatura_136423_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_137097_E.pdf;fatura_137097_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_137474_E.pdf;fatura_137474_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-02;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_136422_E.pdf;fatura_136422_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_136425_E.pdf;fatura_136425_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_136863_E.pdf;fatura_136863_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_137569_E.pdf;fatura_137569_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-14;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_137475_E.pdf;fatura_137475_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-02;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_137102_E.pdf;fatura_137102_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_137098_E.pdf;fatura_137098_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_137477_E.pdf;fatura_137477_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-02;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_137918_E.pdf;fatura_137918_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_137917_E.pdf;fatura_137917_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_136866_E.pdf;fatura_136866_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_137571_E.pdf;fatura_137571_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-14;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_155538_E.pdf;fatura_155538_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2024-12-11;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_155743_E.pdf;fatura_155743_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2024-12-20;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_136864_E.pdf;fatura_136864_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_137916_E.pdf;fatura_137916_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_137570_E.pdf;fatura_137570_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-14;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_162971_E.pdf;fatura_162971_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-09-24;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_163143_E.pdf;fatura_163143_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-09-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_162973_E.pdf;fatura_162973_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-09-24;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_163999_E.pdf;fatura_163999_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_163822_E.pdf;fatura_163822_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_164006_E.pdf;fatura_164006_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_164300_E.pdf;fatura_164300_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-11-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_164005_E.pdf;fatura_164005_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_164004_E.pdf;fatura_164004_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_164000_E.pdf;fatura_164000_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_163820_E.pdf;fatura_163820_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165062_E.pdf;fatura_165062_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165066_E.pdf;fatura_165066_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165065_E.pdf;fatura_165065_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_164621_E.pdf;fatura_164621_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-11-25;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165063_E.pdf;fatura_165063_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165064_E.pdf;fatura_165064_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165493_E.pdf;fatura_165493_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-22;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165067_E.pdf;fatura_165067_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165068_E.pdf;fatura_165068_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_164797_E.pdf;fatura_164797_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-11-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165071_E.pdf;fatura_165071_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-03;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165137_E.pdf;fatura_165137_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165136_E.pdf;fatura_165136_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165497_E.pdf;fatura_165497_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-22;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165138_E.pdf;fatura_165138_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165069_E.pdf;fatura_165069_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165621_E.pdf;fatura_165621_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_127483.pdf;fatura_DETRAN_127483.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
